,shcode,shname,target_m,date,close_ratio,min_target,max_target,close,spot_range,check,inrange,squeezed,volume_default
15,093380,풍강,201901,20190125,0.05555555555555558,3665,4420,3610,-0.0728476821192053,False,False,False,False
16,093380,풍강,201901,20190128,-0.0041551246537395725,3665,4420,3595,-0.09271523178807947,False,False,True,False
17,093380,풍강,201901,20190129,0.01947148817802513,3665,4420,3665,0.0,False,True,True,False
18,093380,풍강,201901,20190130,0.03683492496589369,3665,4420,3800,0.17880794701986755,False,True,False,False
19,093380,풍강,201901,20190131,-0.044736842105263186,3665,4420,3630,-0.046357615894039736,False,False,False,False
20,093380,풍강,201901,20190201,-0.019283746556473802,3665,4420,3560,-0.1390728476821192,False,False,True,True
1,093380,풍강,201902,20190214,0.0019342359767891004,4230,5170,5180,1.0106382978723405,False,False,True,False
2,093380,풍강,201902,20190215,-0.044401544401544424,4230,5170,4950,0.7659574468085106,False,True,False,False
3,093380,풍강,201902,20190218,0.07070707070707072,4230,5170,5300,1.1382978723404256,False,False,False,False
4,093380,풍강,201902,20190219,-0.030188679245283012,4230,5170,5140,0.9680851063829787,False,True,True,False
5,093380,풍강,201902,20190220,-0.048638132295719894,4230,5170,4890,0.7021276595744681,False,True,False,False
6,093380,풍강,201902,20190221,0.011247443762781195,4230,5170,4945,0.7606382978723404,False,True,True,False
7,093380,풍강,201902,20190222,-0.06976744186046513,4230,5170,4600,0.39361702127659576,False,True,False,False
8,093380,풍강,201902,20190225,-0.0021739130434782483,4230,5170,4590,0.3829787234042553,False,True,True,False
9,093380,풍강,201902,20190226,-0.023965141612200425,4230,5170,4480,0.26595744680851063,False,True,True,False
10,093380,풍강,201902,20190227,0.030133928571428603,4230,5170,4615,0.4095744680851064,False,True,True,False
11,093380,풍강,201902,20190228,-0.08992416034669559,4230,5170,4200,-0.031914893617021274,False,False,False,False
12,093380,풍강,201902,20190304,0.1428571428571428,4230,5170,4800,0.6063829787234043,False,True,False,False
13,093380,풍강,201902,20190305,0.014583333333333393,4230,5170,4870,0.6808510638297872,False,True,True,False
14,093380,풍강,201902,20190306,-0.012320328542094416,4230,5170,4810,0.6170212765957447,False,True,True,False
15,093380,풍강,201902,20190307,0.0031185031185030354,4230,5170,4825,0.6329787234042553,False,True,True,False
16,093380,풍강,201902,20190308,-0.0455958549222798,4230,5170,4605,0.39893617021276595,False,True,False,False
17,093380,풍강,201902,20190311,-0.06406080347448428,4230,5170,4310,0.0851063829787234,False,True,False,False
18,093380,풍강,201902,20190312,0.009280742459396807,4230,5170,4350,0.1276595744680851,False,True,True,False
19,093380,풍강,201902,20190313,-0.05862068965517242,4230,5170,4095,-0.14361702127659576,False,False,False,False
1,093380,풍강,201905,20190521,-0.04689203925845142,4140,4585,4370,0.5168539325842697,False,True,True,False
2,093380,풍강,201905,20190522,-0.16933638443935928,4140,4585,3630,-1.146067415730337,False,False,False,False
3,093380,풍강,201905,20190523,-0.045454545454545414,4140,4585,3465,-1.5168539325842696,False,False,False,False
4,093380,풍강,201905,20190524,0.0043290043290042934,4140,4585,3480,-1.4831460674157304,False,False,True,False
5,093380,풍강,201905,20190527,-0.0431034482758621,4140,4585,3330,-1.8202247191011236,False,False,False,True
6,093380,풍강,201905,20190528,0.033033033033033066,4140,4585,3440,-1.5730337078651686,False,False,False,True
7,093380,풍강,201905,20190529,0.01017441860465107,4140,4585,3475,-1.4943820224719102,False,False,True,True
8,093380,풍강,201905,20190530,-0.02877697841726623,4140,4585,3375,-1.7191011235955056,False,False,True,True
9,093380,풍강,201905,20190531,0.004444444444444473,4140,4585,3390,-1.6853932584269662,False,False,True,True
10,093380,풍강,201905,20190603,0.004424778761061843,4140,4585,3405,-1.651685393258427,False,False,True,True
11,093380,풍강,201905,20190604,0.007342143906020615,4140,4585,3430,-1.595505617977528,False,False,True,True
12,093380,풍강,201905,20190605,-0.004373177842565634,4140,4585,3415,-1.6292134831460674,False,False,True,True
13,093380,풍강,201905,20190607,0.020497803806734938,4140,4585,3485,-1.4719101123595506,False,False,True,True
14,093380,풍강,201905,20190610,0.024390243902439046,4140,4585,3570,-1.2808988764044944,False,False,True,True
15,093380,풍강,201905,20190611,0.021008403361344463,4140,4585,3645,-1.1123595505617978,False,False,True,True
16,093380,풍강,201905,20190612,0.005486968449931462,4140,4585,3665,-1.0674157303370786,False,False,True,False
17,093380,풍강,201905,20190613,-0.00545702592087316,4140,4585,3645,-1.1123595505617978,False,False,True,True
18,093380,풍강,201905,20190614,0.03429355281207136,4140,4585,3770,-0.8314606741573034,False,False,False,False
19,093380,풍강,201905,20190617,-0.0053050397877983935,4140,4585,3750,-0.8764044943820225,False,False,True,True
1,093380,풍강,201909,20190906,-0.023319615912208547,3140,3645,3560,0.8316831683168316,False,True,False,False
2,093380,풍강,201909,20190909,0.0196629213483146,3140,3645,3630,0.9702970297029703,False,True,True,False
3,093380,풍강,201909,20190910,-0.04958677685950408,3140,3645,3450,0.6138613861386139,False,True,False,False
4,093380,풍강,201909,20190911,0.01304347826086949,3140,3645,3495,0.7029702970297029,False,True,True,False
5,093380,풍강,201909,20190916,-0.0042918454935622075,3140,3645,3480,0.6732673267326733,False,True,True,False
6,093380,풍강,201909,20190917,0.005747126436781658,3140,3645,3500,0.7128712871287128,False,True,True,False
7,093380,풍강,201909,20190918,-0.008571428571428563,3140,3645,3470,0.6534653465346535,False,True,True,False
8,093380,풍강,201909,20190919,0.011527377521613813,3140,3645,3510,0.7326732673267327,False,True,False,False
9,093380,풍강,201909,20190920,0.02279202279202286,3140,3645,3590,0.8910891089108911,False,True,True,False
10,093380,풍강,201909,20190923,0.09052924791086348,3140,3645,3915,1.5346534653465347,False,False,False,False
11,093380,풍강,201909,20190924,0.024265644955300036,3140,3645,4010,1.7227722772277227,False,False,False,False
12,093380,풍강,201909,20190925,-0.04239401496259354,3140,3645,3840,1.386138613861386,False,False,True,False
13,093380,풍강,201909,20190926,-0.02864583333333337,3140,3645,3730,1.1683168316831682,False,False,True,False
14,093380,풍강,201909,20190927,0.034852546916890104,3140,3645,3860,1.4257425742574257,False,False,False,False
1,094360,칩스앤미디어,201904,20190404,0.009756097560975618,8070,10250,10350,1.0458715596330275,False,False,True,False
2,094360,칩스앤미디어,201904,20190405,0.009661835748792313,8070,10250,10450,1.091743119266055,False,False,True,False
3,094360,칩스앤미디어,201904,20190408,-0.04688995215311009,8070,10250,9960,0.8669724770642202,False,True,False,False
4,094360,칩스앤미디어,201904,20190409,-0.002008032128514081,8070,10250,9940,0.8577981651376146,False,True,True,False
5,094360,칩스앤미디어,201904,20190410,0.01106639839034207,8070,10250,10050,0.908256880733945,False,True,True,False
6,094360,칩스앤미디어,201904,20190411,0.05970149253731338,8070,10250,10650,1.18348623853211,False,False,False,False
7,094360,칩스앤미디어,201904,20190412,0.014084507042253502,8070,10250,10800,1.2522935779816513,False,False,True,False
8,094360,칩스앤미디어,201904,20190415,0.0092592592592593,8070,10250,10900,1.298165137614679,False,False,True,False
9,094360,칩스앤미디어,201904,20190416,-0.01834862385321101,8070,10250,10700,1.2064220183486238,False,False,True,False
10,094360,칩스앤미디어,201904,20190417,-0.05607476635514019,8070,10250,10100,0.9311926605504587,False,True,False,False
11,094360,칩스앤미디어,201904,20190418,0.02970297029702973,8070,10250,10400,1.0688073394495412,False,False,True,False
12,094360,칩스앤미디어,201904,20190419,-0.019230769230769273,8070,10250,10200,0.9770642201834863,False,True,False,False
13,094360,칩스앤미디어,201904,20190422,-0.009803921568627416,8070,10250,10100,0.9311926605504587,False,True,True,False
14,094360,칩스앤미디어,201904,20190423,0.00990099009900991,8070,10250,10200,0.9770642201834863,False,True,False,False
15,094360,칩스앤미디어,201904,20190424,0.2647058823529411,8070,10250,12900,2.2155963302752295,False,False,False,False
16,094360,칩스앤미디어,201904,20190425,-0.023255813953488413,8070,10250,12600,2.0779816513761467,False,False,True,False
17,094360,칩스앤미디어,201904,20190426,-0.051587301587301626,8070,10250,11950,1.7798165137614679,False,False,False,False
18,094360,칩스앤미디어,201904,20190429,0.04184100418410042,8070,10250,12450,2.0091743119266057,False,False,True,False
19,094360,칩스앤미디어,201904,20190430,0.03614457831325302,8070,10250,12900,2.2155963302752295,False,False,True,False
1,095610,테스,201902,20190214,-0.028328611898016942,13950,17650,17150,0.8648648648648649,False,True,True,False
2,095610,테스,201902,20190215,-0.03790087463556846,13950,17650,16500,0.6891891891891891,False,True,False,False
3,095610,테스,201902,20190218,0.015151515151515138,13950,17650,16750,0.7567567567567568,False,True,True,False
4,095610,테스,201902,20190219,-0.008955223880596996,13950,17650,16600,0.7162162162162162,False,True,True,False
5,095610,테스,201902,20190220,0.05722891566265065,13950,17650,17550,0.972972972972973,False,True,False,False
6,095610,테스,201902,20190221,-0.017094017094017144,13950,17650,17250,0.8918918918918919,False,True,True,False
7,095610,테스,201902,20190222,-0.0028985507246376274,13950,17650,17200,0.8783783783783784,False,True,True,False
8,095610,테스,201902,20190225,0.01744186046511631,13950,17650,17500,0.9594594594594594,False,True,True,False
9,095610,테스,201902,20190226,-0.02285714285714291,13950,17650,17100,0.8513513513513513,False,True,False,False
10,095610,테스,201902,20190227,0.005847953216374213,13950,17650,17200,0.8783783783783784,False,True,True,False
11,095610,테스,201902,20190228,-0.08430232558139539,13950,17650,15750,0.4864864864864865,False,True,False,False
12,095610,테스,201902,20190304,0.006349206349206327,13950,17650,15850,0.5135135135135135,False,True,True,False
13,095610,테스,201902,20190305,-0.04100946372239744,13950,17650,15200,0.33783783783783783,False,True,False,False
14,095610,테스,201902,20190306,-0.016447368421052655,13950,17650,14950,0.2702702702702703,False,True,True,False
15,095610,테스,201902,20190307,0.0033444816053511683,13950,17650,15000,0.28378378378378377,False,True,True,False
16,095610,테스,201902,20190308,-0.01666666666666672,13950,17650,14750,0.21621621621621623,False,True,True,False
17,095610,테스,201902,20190311,0.03728813559322042,13950,17650,15300,0.36486486486486486,False,True,True,False
18,095610,테스,201902,20190312,0.03594771241830075,13950,17650,15850,0.5135135135135135,False,True,True,False
19,095610,테스,201902,20190313,0.05362776025236604,13950,17650,16700,0.7432432432432432,False,True,False,False
1,096350,대창솔루션,201906,20190626,-0.028540065861690445,712,911,885,0.8693467336683417,False,True,False,False
2,096350,대창솔루션,201906,20190627,-0.03502824858757059,712,911,854,0.7135678391959799,False,True,True,False
3,096350,대창솔루션,201906,20190628,-0.03629976580796257,712,911,823,0.5577889447236181,False,True,False,False
4,096350,대창솔루션,201906,20190701,-0.11664641555285538,712,911,727,0.07537688442211055,False,True,False,False
5,096350,대창솔루션,201906,20190702,0.057771664374140386,712,911,769,0.2864321608040201,False,True,True,False
6,096350,대창솔루션,201906,20190703,-0.011703511053316018,712,911,760,0.24120603015075376,False,True,True,False
7,096350,대창솔루션,201906,20190704,-0.06052631578947365,712,911,714,0.010050251256281407,False,True,False,False
8,096350,대창솔루션,201906,20190705,-0.03221288515406162,712,911,691,-0.10552763819095477,False,False,False,False
9,096350,대창솔루션,201906,20190708,-0.0014471780028944004,712,911,690,-0.11055276381909548,False,False,True,False
10,096350,대창솔루션,201906,20190709,-0.10144927536231885,712,911,620,-0.4623115577889447,False,False,False,False
11,096350,대창솔루션,201906,20190710,-0.02741935483870972,712,911,603,-0.5477386934673367,False,False,True,False
12,096350,대창솔루션,201906,20190711,-0.06467661691542292,712,911,564,-0.7437185929648241,False,False,False,False
13,096350,대창솔루션,201906,20190712,-0.04078014184397161,712,911,541,-0.8592964824120602,False,False,False,False
14,096350,대창솔루션,201906,20190715,-0.03512014787430684,712,911,522,-0.9547738693467337,False,False,False,False
15,096350,대창솔루션,201906,20190716,0.06130268199233724,712,911,554,-0.7939698492462312,False,False,False,False
16,096350,대창솔루션,201906,20190717,0.11913357400722013,712,911,620,-0.4623115577889447,False,False,False,False
17,096350,대창솔루션,201906,20190718,-0.050000000000000044,712,911,589,-0.6180904522613065,False,False,False,False
18,096350,대창솔루션,201906,20190719,-0.04584040747028861,712,911,562,-0.7537688442211056,False,False,False,False
19,096350,대창솔루션,201906,20190722,-0.04804270462633453,712,911,535,-0.8894472361809045,False,False,False,False
20,096350,대창솔루션,201906,20190723,0.04299065420560755,712,911,558,-0.7738693467336684,False,False,False,False
1,099440,스맥,201904,20190402,-0.0014471780028944004,2995,3455,3450,0.9891304347826086,False,True,True,False
2,099440,스맥,201904,20190403,0.011594202898550732,2995,3455,3490,1.076086956521739,False,False,True,False
3,099440,스맥,201904,20190404,-0.008595988538681931,2995,3455,3460,1.0108695652173914,False,False,True,False
4,099440,스맥,201904,20190405,-0.00867052023121384,2995,3455,3430,0.9456521739130435,False,True,True,False
5,099440,스맥,201904,20190408,-0.01895043731778423,2995,3455,3365,0.8043478260869565,False,True,True,False
6,099440,스맥,201904,20190409,-0.008915304606240682,2995,3455,3335,0.7391304347826086,False,True,True,False
7,099440,스맥,201904,20190410,0.004497751124437732,2995,3455,3350,0.7717391304347826,True,True,True,True
8,099440,스맥,201904,20190411,-0.013432835820895495,2995,3455,3305,0.6739130434782609,False,True,True,False
9,099440,스맥,201904,20190412,-0.006051437216338829,2995,3455,3285,0.6304347826086957,True,True,True,True
10,099440,스맥,201904,20190415,-0.010654490106544956,2995,3455,3250,0.5543478260869565,True,True,True,True
11,099440,스맥,201904,20190416,0.040000000000000036,2995,3455,3380,0.8369565217391305,False,True,False,False
12,099440,스맥,201904,20190417,-0.00295857988165682,2995,3455,3370,0.8152173913043478,False,True,True,False
13,099440,스맥,201904,20190418,-0.013353115727002929,2995,3455,3325,0.717391304347826,False,True,True,False
14,099440,스맥,201904,20190419,-0.0015037593984962294,2995,3455,3320,0.7065217391304348,False,True,True,False
15,099440,스맥,201904,20190422,-0.004518072289156572,2995,3455,3305,0.6739130434782609,True,True,True,True
16,099440,스맥,201904,20190423,0.001512859304084735,2995,3455,3310,0.6847826086956522,True,True,True,True
17,099440,스맥,201904,20190424,0.0015105740181269312,2995,3455,3315,0.6956521739130435,False,True,True,False
18,099440,스맥,201904,20190425,-0.040723981900452455,2995,3455,3180,0.40217391304347827,False,True,False,False
19,099440,스맥,201904,20190426,-0.018867924528301883,2995,3455,3120,0.2717391304347826,True,True,True,True
20,099440,스맥,201904,20190429,0.0064102564102563875,2995,3455,3140,0.31521739130434784,True,True,True,True
1,100660,서암기계공업,201907,20190710,0.05473372781065078,5160,6760,7130,1.23125,False,False,False,False
2,100660,서암기계공업,201907,20190711,0.0014025245441795509,5160,6760,7140,1.2375,False,False,True,False
3,100660,서암기계공업,201907,20190712,-0.0448179271708683,5160,6760,6820,1.0375,False,False,False,False
4,100660,서암기계공업,201907,20190715,0.048387096774193505,5160,6760,7150,1.24375,False,False,False,False
5,100660,서암기계공업,201907,20190716,0.08951048951048945,5160,6760,7790,1.64375,False,False,False,False
6,100660,서암기계공업,201907,20190717,0.0,5160,6760,7790,1.64375,False,False,True,False
7,100660,서암기계공업,201907,20190718,-0.02182284980744542,5160,6760,7620,1.5375,False,False,True,False
8,100660,서암기계공업,201907,20190719,-0.019685039370078705,5160,6760,7470,1.44375,False,False,True,False
9,100660,서암기계공업,201907,20190722,0.012048192771084265,5160,6760,7560,1.5,False,False,True,False
10,100660,서암기계공업,201907,20190723,-0.06878306878306883,5160,6760,7040,1.175,False,False,False,False
11,100660,서암기계공업,201907,20190724,-0.019886363636363646,5160,6760,6900,1.0875,False,False,False,False
12,100660,서암기계공업,201907,20190725,-0.0304347826086957,5160,6760,6690,0.95625,False,True,False,False
13,100660,서암기계공업,201907,20190726,0.0433482810164425,5160,6760,6980,1.1375,False,False,False,False
14,100660,서암기계공업,201907,20190729,0.035816618911174825,5160,6760,7230,1.29375,False,False,False,False
15,100660,서암기계공업,201907,20190730,0.029045643153526868,5160,6760,7440,1.425,False,False,False,False
16,100660,서암기계공업,201907,20190731,-0.037634408602150504,5160,6760,7160,1.25,False,False,False,False
17,100660,서암기계공업,201907,20190801,-0.05307262569832405,5160,6760,6780,1.0125,False,False,False,False
18,100660,서암기계공업,201907,20190802,0.004424778761061843,5160,6760,6810,1.03125,False,False,True,False
19,100660,서암기계공업,201907,20190805,-0.016152716593245242,5160,6760,6700,0.9625,False,True,True,False
20,100660,서암기계공업,201907,20190806,-0.12985074626865667,5160,6760,5830,0.41875,False,True,False,False
1,102120,어보브반도체,201901,20190201,0.03825136612021862,4650,5490,5700,1.25,False,False,True,False
2,102120,어보브반도체,201901,20190207,0.03157894736842115,4650,5490,5880,1.4642857142857142,False,False,False,False
3,102120,어보브반도체,201901,20190208,0.011904761904761862,4650,5490,5950,1.5476190476190477,False,False,True,False
4,102120,어보브반도체,201901,20190211,-0.02352941176470591,4650,5490,5810,1.380952380952381,False,False,True,False
5,102120,어보브반도체,201901,20190212,0.0,4650,5490,5810,1.380952380952381,False,False,True,False
6,102120,어보브반도체,201901,20190213,0.04991394148020656,4650,5490,6100,1.7261904761904763,False,False,False,False
7,102120,어보브반도체,201901,20190214,-0.004918032786885296,4650,5490,6070,1.6904761904761905,False,False,True,False
8,102120,어보브반도체,201901,20190215,0.0,4650,5490,6070,1.6904761904761905,False,False,True,False
9,102120,어보브반도체,201901,20190218,0.01812191103789118,4650,5490,6180,1.8214285714285714,False,False,True,False
10,102120,어보브반도체,201901,20190219,-0.016181229773462813,4650,5490,6080,1.7023809523809523,False,False,True,True
11,102120,어보브반도체,201901,20190220,-0.008223684210526327,4650,5490,6030,1.6428571428571428,False,False,True,True
12,102120,어보브반도체,201901,20190221,-0.00497512437810943,4650,5490,6000,1.6071428571428572,False,False,True,True
13,102120,어보브반도체,201901,20190222,-0.040000000000000036,4650,5490,5760,1.3214285714285714,False,False,False,False
14,102120,어보브반도체,201901,20190225,0.00868055555555558,4650,5490,5810,1.380952380952381,False,False,True,True
15,102120,어보브반도체,201901,20190226,-0.0103270223752151,4650,5490,5750,1.3095238095238095,False,False,True,True
16,102120,어보브반도체,201901,20190227,0.006956521739130528,4650,5490,5790,1.3571428571428572,False,False,True,True
17,102120,어보브반도체,201901,20190228,-0.05354058721934374,4650,5490,5480,0.9880952380952381,False,True,False,True
1,104040,대성파인텍,201903,20190308,0.03694581280788167,1760,2030,2105,1.2777777777777777,False,False,True,False
2,104040,대성파인텍,201903,20190311,0.0,1760,2030,2105,1.2777777777777777,False,False,True,False
3,104040,대성파인텍,201903,20190312,-0.026128266033254133,1760,2030,2050,1.0740740740740742,False,False,False,False
4,104040,대성파인텍,201903,20190313,0.04878048780487809,1760,2030,2150,1.4444444444444444,False,False,False,False
5,104040,대성파인텍,201903,20190314,-0.051162790697674376,1760,2030,2040,1.037037037037037,False,False,False,False
6,104040,대성파인텍,201903,20190315,-0.019607843137254943,1760,2030,2000,0.8888888888888888,False,True,True,False
7,104040,대성파인텍,201903,20190318,0.020000000000000018,1760,2030,2040,1.037037037037037,False,False,True,False
8,104040,대성파인텍,201903,20190319,0.02941176470588225,1760,2030,2100,1.2592592592592593,False,False,False,False
9,104040,대성파인텍,201903,20190320,-0.03809523809523807,1760,2030,2020,0.9629629629629629,False,True,False,False
10,104040,대성파인텍,201903,20190321,-0.007425742574257432,1760,2030,2005,0.9074074074074074,False,True,True,False
11,104040,대성파인텍,201903,20190322,-0.032418952618453845,1760,2030,1940,0.6666666666666666,False,True,False,False
12,104040,대성파인텍,201903,20190325,-0.054123711340206215,1760,2030,1835,0.2777777777777778,False,True,True,False
13,104040,대성파인텍,201903,20190326,0.04087193460490468,1760,2030,1910,0.5555555555555556,False,True,True,False
14,104040,대성파인텍,201903,20190327,-0.010471204188481686,1760,2030,1890,0.48148148148148145,False,True,True,False
15,104040,대성파인텍,201903,20190328,0.013227513227513255,1760,2030,1915,0.5740740740740741,False,True,True,False
16,104040,대성파인텍,201903,20190329,-0.031331592689295085,1760,2030,1855,0.35185185185185186,False,True,False,True
17,104040,대성파인텍,201903,20190401,0.018867924528301883,1760,2030,1890,0.48148148148148145,True,True,True,True
18,104040,대성파인텍,201903,20190402,0.05820105820105814,1760,2030,2000,0.8888888888888888,False,True,False,False
19,104040,대성파인텍,201903,20190403,0.012499999999999956,1760,2030,2025,0.9814814814814815,False,True,True,False
20,104040,대성파인텍,201903,20190404,-0.01728395061728394,1760,2030,1990,0.8518518518518519,False,True,False,False
1,104480,티케이케미칼,201904,20190425,-0.10248447204968947,2750,3220,2890,0.2978723404255319,False,True,False,False
2,104480,티케이케미칼,201904,20190426,-0.06055363321799312,2750,3220,2715,-0.07446808510638298,False,False,False,False
3,104480,티케이케미칼,201904,20190429,0.005524861878453136,2750,3220,2730,-0.0425531914893617,False,False,True,False
4,104480,티케이케미칼,201904,20190430,0.01098901098901095,2750,3220,2760,0.02127659574468085,False,True,True,False
5,104480,티케이케미칼,201904,20190502,-0.0126811594202898,2750,3220,2725,-0.05319148936170213,False,False,True,False
6,104480,티케이케미칼,201904,20190503,-0.0018348623853210455,2750,3220,2720,-0.06382978723404255,False,False,True,False
7,104480,티케이케미칼,201904,20190507,-0.014705882352941124,2750,3220,2680,-0.14893617021276595,False,False,True,False
8,104480,티케이케미칼,201904,20190508,0.00746268656716409,2750,3220,2700,-0.10638297872340426,False,False,True,False
9,104480,티케이케미칼,201904,20190509,-0.022222222222222254,2750,3220,2640,-0.23404255319148937,False,False,False,False
10,104480,티케이케미칼,201904,20190510,0.0,2750,3220,2640,-0.23404255319148937,False,False,True,False
11,104480,티케이케미칼,201904,20190513,0.0037878787878788955,2750,3220,2650,-0.2127659574468085,False,False,True,True
12,104480,티케이케미칼,201904,20190514,0.02264150943396226,2750,3220,2710,-0.0851063829787234,False,False,False,False
13,104480,티케이케미칼,201904,20190515,0.05719557195571956,2750,3220,2865,0.24468085106382978,False,True,False,False
14,104480,티케이케미칼,201904,20190516,0.0680628272251309,2750,3220,3060,0.6595744680851063,False,True,False,False
15,104480,티케이케미칼,201904,20190517,-0.04738562091503273,2750,3220,2915,0.35106382978723405,False,True,True,False
16,104480,티케이케미칼,201904,20190520,0.06689536878216118,2750,3220,3110,0.7659574468085106,False,True,False,False
17,104480,티케이케미칼,201904,20190521,0.008038585209003246,2750,3220,3135,0.8191489361702128,False,True,True,False
18,104480,티케이케미칼,201904,20190522,-0.03349282296650713,2750,3220,3030,0.5957446808510638,False,True,False,False
1,105740,디케이락,201903,20190315,0.027397260273972712,8900,10950,11250,1.146341463414634,False,False,True,False
2,105740,디케이락,201903,20190318,0.01333333333333342,8900,10950,11400,1.2195121951219512,False,False,True,False
3,105740,디케이락,201903,20190319,-0.04385964912280704,8900,10950,10900,0.975609756097561,False,True,False,False
4,105740,디케이락,201903,20190320,-0.03669724770642202,8900,10950,10500,0.7804878048780488,False,True,False,False
5,105740,디케이락,201903,20190321,0.0,8900,10950,10500,0.7804878048780488,False,True,True,False
6,105740,디케이락,201903,20190322,0.0,8900,10950,10500,0.7804878048780488,False,True,True,False
7,105740,디케이락,201903,20190325,-0.023809523809523836,8900,10950,10250,0.6585365853658537,False,True,True,False
8,105740,디케이락,201903,20190326,0.009756097560975618,8900,10950,10350,0.7073170731707317,False,True,False,False
9,105740,디케이락,201903,20190327,0.01449275362318847,8900,10950,10500,0.7804878048780488,False,True,True,False
10,105740,디케이락,201903,20190328,-0.023809523809523836,8900,10950,10250,0.6585365853658537,False,True,False,False
11,105740,디케이락,201903,20190329,0.029268292682926855,8900,10950,10550,0.8048780487804879,False,True,True,False
12,105740,디케이락,201903,20190401,0.009478672985782088,8900,10950,10650,0.8536585365853658,False,True,True,False
13,105740,디케이락,201903,20190402,0.0046948356807512415,8900,10950,10700,0.8780487804878049,False,True,True,False
14,105740,디케이락,201903,20190403,0.02336448598130847,8900,10950,10950,1.0,False,True,True,False
15,105740,디케이락,201903,20190404,-0.0365296803652968,8900,10950,10550,0.8048780487804879,False,True,False,False
16,105740,디케이락,201903,20190405,0.009478672985782088,8900,10950,10650,0.8536585365853658,False,True,True,False
17,105740,디케이락,201903,20190408,-0.014084507042253502,8900,10950,10500,0.7804878048780488,False,True,True,False
18,105740,디케이락,201903,20190409,0.01904761904761898,8900,10950,10700,0.8780487804878049,False,True,True,False
19,105740,디케이락,201903,20190410,0.0,8900,10950,10700,0.8780487804878049,False,True,True,False
20,105740,디케이락,201903,20190411,0.004672897196261738,8900,10950,10750,0.9024390243902439,False,True,True,False
1,111870,삼본전자,201904,20190412,0.0,3370,4100,4100,1.0,False,True,True,False
2,111870,삼본전자,201904,20190415,-0.023170731707317094,3370,4100,4005,0.8698630136986302,False,True,True,False
3,111870,삼본전자,201904,20190416,-0.05493133583021226,3370,4100,3785,0.5684931506849316,False,True,False,False
4,111870,삼본전자,201904,20190417,-0.009247027741083214,3370,4100,3750,0.5205479452054794,False,True,True,False
5,111870,삼본전자,201904,20190418,-0.03066666666666662,3370,4100,3635,0.363013698630137,False,True,False,False
6,111870,삼본전자,201904,20190419,0.026134800550206227,3370,4100,3730,0.4931506849315068,False,True,True,False
7,111870,삼본전자,201904,20190422,-0.020107238605898137,3370,4100,3655,0.3904109589041096,False,True,True,False
8,111870,삼본전자,201904,20190423,0.008207934336525335,3370,4100,3685,0.4315068493150685,False,True,True,False
9,111870,삼본전자,201904,20190424,0.048846675712347354,3370,4100,3865,0.678082191780822,False,True,True,False
10,111870,삼본전자,201904,20190425,-0.010349288486416586,3370,4100,3825,0.6232876712328768,False,True,True,False
11,111870,삼본전자,201904,20190426,0.0013071895424836555,3370,4100,3830,0.6301369863013698,False,True,True,False
12,111870,삼본전자,201904,20190429,0.0026109660574411553,3370,4100,3840,0.6438356164383562,False,True,True,False
13,111870,삼본전자,201904,20190430,0.02994791666666674,3370,4100,3955,0.8013698630136986,False,True,False,False
14,111870,삼본전자,201904,20190502,0.02402022756005051,3370,4100,4050,0.9315068493150684,False,True,True,False
15,111870,삼본전자,201904,20190503,-0.03580246913580243,3370,4100,3905,0.7328767123287672,False,True,False,False
16,111870,삼본전자,201904,20190507,-0.023047375160051176,3370,4100,3815,0.6095890410958904,False,True,True,False
17,111870,삼본전자,201904,20190508,0.03276539973787673,3370,4100,3940,0.7808219178082192,False,True,True,False
18,111870,삼본전자,201904,20190509,-0.0824873096446701,3370,4100,3615,0.3356164383561644,False,True,False,False
1,114120,크루셜텍,201904,20190417,0.01526717557251911,1100,1310,1330,1.0952380952380953,False,False,True,False
2,114120,크루셜텍,201904,20190418,0.015037593984962516,1100,1310,1350,1.1904761904761905,False,False,True,False
3,114120,크루셜텍,201904,20190419,-0.03703703703703709,1100,1310,1300,0.9523809523809523,False,True,True,False
4,114120,크루셜텍,201904,20190422,-0.007692307692307665,1100,1310,1290,0.9047619047619048,False,True,True,False
5,114120,크루셜텍,201904,20190423,-0.03875968992248058,1100,1310,1240,0.6666666666666666,False,True,False,False
6,114120,크루셜텍,201904,20190424,0.02016129032258074,1100,1310,1265,0.7857142857142857,False,True,True,False
7,114120,크루셜텍,201904,20190425,0.0,1100,1310,1265,0.7857142857142857,False,True,True,False
8,114120,크루셜텍,201904,20190426,-0.031620553359683834,1100,1310,1225,0.5952380952380952,False,True,False,False
9,114120,크루셜텍,201904,20190429,-0.01224489795918371,1100,1310,1210,0.5238095238095238,False,True,True,False
10,114120,크루셜텍,201904,20190430,-0.008264462809917328,1100,1310,1200,0.47619047619047616,False,True,True,False
11,114120,크루셜텍,201904,20190502,0.03750000000000009,1100,1310,1245,0.6904761904761905,False,True,False,False
12,114120,크루셜텍,201904,20190503,0.004016064257028162,1100,1310,1250,0.7142857142857143,False,True,True,False
13,114120,크루셜텍,201904,20190507,-0.020000000000000018,1100,1310,1225,0.5952380952380952,True,True,True,True
14,114120,크루셜텍,201904,20190508,-0.04081632653061229,1100,1310,1175,0.35714285714285715,False,True,False,False
15,114120,크루셜텍,201904,20190509,-0.06382978723404253,1100,1310,1100,0.0,False,True,False,False
