,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,shcode2,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2
645,115390,20191105,113.0,KP200 철강소재,316.0,엔젤산업,락앤락,201911,20190308,119650,0,20181201,20191105,20181130,20191031,20190412,20191101,20191026
646,119650,20190308,12.0,기       계,191.0,태양광에너지,KC코트렐,201903,20190417,119650,0,20180401,20190308,20180331,20190228,20180810,20190301,20190226
647,119650,20190417,12.0,기       계,191.0,태양광에너지,KC코트렐,201904,20190418,119650,1,20180501,20190417,20180430,20190331,20180921,20190412,20190407
648,119650,20190418,12.0,기       계,191.0,태양광에너지,KC코트렐,201904,20190123,123690,0,20180501,20190418,20180430,20190331,20180921,20190412,20190408
649,123690,20190123,,,110.0,화장품,한국화장품,201901,20190808,123690,0,20180201,20190123,20180131,20181231,20180629,20190118,20190113
650,123690,20190808,,,110.0,화장품,한국화장품,201908,20190812,123690,1,20180901,20190808,20180831,20190731,20190111,20190802,20190729
651,123690,20190812,,,110.0,화장품,한국화장품,201908,20191129,123690,0,20180901,20190812,20180831,20190731,20190118,20190809,20190802
652,123690,20191129,,,110.0,화장품,한국화장품,201911,20191202,123690,1,20181201,20191129,20181130,20191031,20190503,20191122,20191119
653,123690,20191202,,,110.0,화장품,한국화장품,201912,20190517,129260,0,20190101,20191202,20181231,20191130,20190510,20191129,20191122
654,129260,20190517,19.0,운 수 창 고,141.0,종합물류관련주,인터지스,201905,20190104,133820,0,20180601,20190517,20180531,20190430,20181019,20190510,20190507
655,133820,20190104,,,94.0,조선기자재,화인베스틸,201901,20190222,133820,0,20180201,20190104,20180131,20181231,20180608,20181228,20181225
656,133820,20190222,,,94.0,조선기자재,화인베스틸,201902,20190225,133820,1,20180301,20190222,20180228,20190131,20180727,20190215,20190212
657,133820,20190225,,,94.0,조선기자재,화인베스틸,201902,20190426,133820,0,20180301,20190225,20180228,20190131,20180803,20190222,20190215
658,133820,20190426,,,94.0,조선기자재,화인베스틸,201904,20190719,138490,0,20180501,20190426,20180430,20190331,20180928,20190419,20190416
659,138490,20190719,,,,,코오롱플라스틱,201907,20190118,144620,0,20180801,20190719,20180731,20190630,20181221,20190712,20190709
660,144620,20190118,,,386.0,수소차,코오롱머티리얼,201901,20190218,155660,0,20180201,20190118,20180131,20181231,20180622,20190111,20190108
661,155660,20190218,,,,,DSR,201902,20190522,155660,0,20180301,20190218,20180228,20190131,20180727,20190215,20190208
662,155660,20190522,,,,,DSR,201905,20190607,155660,1,20180601,20190522,20180531,20190430,20181026,20190517,20190512
663,155660,20190607,,,,,DSR,201906,20190528,161000,0,20180701,20190607,20180630,20190531,20181109,20190531,20190528
664,161000,20190528,,,180.0,석유화학,애경유화,201905,20191105,161390,0,20180601,20190528,20180531,20190430,20181102,20190524,20190518
665,161390,20191105,,,167.0,타이어,한국타이어앤테크놀로,201911,20190214,161890,0,20181201,20191105,20181130,20191031,20190412,20191101,20191026
666,161890,20190214,117.0,KP200 생활소비재,110.0,화장품,한국콜마,201902,20190408,180640,0,20180301,20190214,20180228,20190131,20180720,20190208,20190204
667,180640,20190408,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),한진칼,201904,20190410,180640,1,20180501,20190408,20180430,20190331,20180914,20190405,20190329
668,180640,20190410,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),한진칼,201904,20190409,18064K,0,20180501,20190410,20180430,20190331,20180914,20190405,20190331
669,18064K,20190409,19.0,운 수 창 고,,,한진칼우,201904,20190410,18064K,1,20180501,20190409,20180430,20190331,20180914,20190405,20190330
670,18064K,20190410,19.0,운 수 창 고,,,한진칼우,201904,20190412,18064K,1,20180501,20190410,20180430,20190331,20180914,20190405,20190331
671,18064K,20190412,19.0,운 수 창 고,,,한진칼우,201904,20190416,18064K,1,20180501,20190412,20180430,20190331,20180914,20190405,20190402
672,18064K,20190416,19.0,운 수 창 고,,,한진칼우,201904,20190201,181710,0,20180501,20190416,20180430,20190331,20180921,20190412,20190406
673,181710,20190201,,,272.0,전자결제(전자화폐),NHN,201902,20190214,181710,1,20180201,20190201,20180228,20190131,20180706,20190125,20190122
674,181710,20190214,,,272.0,전자결제(전자화폐),NHN,201902,20190424,192080,0,20180301,20190214,20180228,20190131,20180720,20190208,20190204
675,192080,20190424,,,265.0,모바일게임(스마트폰),더블유게임즈,201904,20190429,192650,0,20180501,20190424,20180430,20190331,20180928,20190419,20190414
676,192650,20190429,,,414.0,2019 상반기 신규상장,드림텍,201904,20191031,192820,0,20180501,20190429,20180430,20190331,20181005,20190426,20190419
677,192820,20191031,117.0,KP200 생활소비재,110.0,화장품,코스맥스,201910,20190405,200880,0,20181101,20191031,20181031,20190930,20190405,20191025,20191021
678,200880,20190405,,,27.0,자동차부품,서연이화,201904,20190726,204320,0,20180501,20190405,20180430,20190331,20180907,20190329,20190326
679,204320,20190726,,,362.0,자율주행차,만도,201907,20181211,207940,0,20180801,20190726,20180731,20190630,20181228,20190719,20190716
680,207940,20181211,,,241.0,바이오시밀러(복제 바이오의약품),삼성바이오로직스,201812,20191023,207940,0,20180101,20181211,20171231,20181130,20180518,20181207,20181201
681,207940,20191023,,,241.0,바이오시밀러(복제 바이오의약품),삼성바이오로직스,201910,20191121,214330,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013
682,214330,20191121,,,33.0,LED,금호에이치티,201911,20190419,214420,0,20181201,20191121,20181130,20191031,20190426,20191115,20191111
683,214420,20190419,,,380.0,면세점,토니모리,201904,20191129,214420,0,20180501,20190419,20180430,20190331,20180921,20190412,20190409
684,214420,20191129,,,380.0,면세점,토니모리,201911,20190215,226320,0,20181201,20191129,20181130,20191031,20190503,20191122,20191119
685,226320,20190215,,,110.0,화장품,잇츠한불,201902,20190927,227840,0,20180301,20190215,20180228,20190131,20180720,20190208,20190205
686,227840,20190927,,,,,현대코퍼레이션홀딩스,201909,20190327,234080,0,20181001,20190927,20180930,20190831,20190301,20190920,20190917
687,234080,20190327,,,172.0,제약업체,JW생명과학,201903,20191114,241590,0,20180401,20190327,20180331,20190228,20180831,20190322,20190317
688,241590,20191114,,,111.0,지주사,화승엔터프라이즈,201911,20191106,249420,0,20181201,20191114,20181130,20191031,20190419,20191108,20191104
689,249420,20191106,,,377.0,치매 관련주,일동제약,201911,20190208,251270,0,20181201,20191106,20181130,20191031,20190412,20191101,20191027
690,251270,20190208,,,352.0,가상현실(VR),넷마블,201902,20190806,26490K,0,20180301,20190208,20180228,20190131,20180713,20190201,20190129
691,26490K,20190806,,,,,크라운제과우,201908,20190411,267850,0,20180901,20190806,20180831,20190731,20190111,20190802,20190727
692,267850,20190411,,,17.0,SI(시스템통합),아시아나IDT,201904,20190412,267850,1,20180501,20190411,20180430,20190331,20180914,20190405,20190401
693,267850,20190412,,,17.0,SI(시스템통합),아시아나IDT,201904,20190530,267850,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402
694,267850,20190530,,,17.0,SI(시스템통합),아시아나IDT,201905,20190604,267850,1,20180601,20190530,20180531,20190430,20181102,20190524,20190520
695,267850,20190604,,,17.0,SI(시스템통합),아시아나IDT,201906,20190819,267850,0,20180701,20190604,20180630,20190531,20181109,20190531,20190525
696,267850,20190819,,,17.0,SI(시스템통합),아시아나IDT,201908,20191108,267850,0,20180901,20190819,20180831,20190731,20190125,20190816,20190809
697,267850,20191108,,,17.0,SI(시스템통합),아시아나IDT,201911,20191111,267850,1,20181201,20191108,20181130,20191031,20190412,20191101,20191029
698,267850,20191111,,,17.0,SI(시스템통합),아시아나IDT,201911,20190104,271980,0,20181201,20191111,20181130,20191031,20190419,20191108,20191101
699,271980,20190104,,,172.0,제약업체,제일약품,201901,20190614,271980,0,20180201,20190104,20180131,20181231,20180608,20181228,20181225
700,271980,20190614,,,172.0,제약업체,제일약품,201906,20190415,272450,0,20180701,20190614,20180630,20190531,20181116,20190607,20190604
701,272450,20190415,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),진에어,201904,20190430,281820,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405
702,281820,20190430,14.0,의 료 정 밀,370.0,3D 낸드(NAND),케이씨텍,201904,20190516,284740,0,20180501,20190430,20180430,20190331,20181005,20190426,20190420
703,284740,20190516,,,328.0,제습기,쿠쿠홈시스,201905,20191127,285130,0,20180601,20190516,20180531,20190430,20181019,20190510,20190506
704,285130,20191127,114.0,KP200 에너지화학,377.0,치매 관련주,SK케미칼,201911,20191128,285130,1,20181201,20191127,20181130,20191031,20190503,20191122,20191117
705,285130,20191128,114.0,KP200 에너지화학,377.0,치매 관련주,SK케미칼,201911,20191122,28513K,0,20181201,20191128,20181130,20191031,20190503,20191122,20191118
706,28513K,20191122,,,,,SK케미칼우,201911,20191125,28513K,1,20181201,20191122,20181130,20191031,20190426,20191115,20191112
707,28513K,20191125,,,,,SK케미칼우,201911,20191127,28513K,1,20181201,20191125,20181130,20191031,20190503,20191122,20191115
708,28513K,20191127,,,,,SK케미칼우,201911,20190411,298690,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
709,298690,20190411,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201904,20190412,298690,1,20180501,20190411,20180430,20190331,20180914,20190405,20190401
710,298690,20190412,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201904,20190415,298690,1,20180501,20190412,20180430,20190331,20180914,20190405,20190402
711,298690,20190415,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201904,20190419,298690,1,20180501,20190415,20180430,20190331,20180921,20190412,20190405
712,298690,20190419,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201904,20190530,298690,0,20180501,20190419,20180430,20190331,20180921,20190412,20190409
713,298690,20190530,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201905,20190704,298690,0,20180601,20190530,20180531,20190430,20181102,20190524,20190520
714,298690,20190704,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201907,20190819,298690,0,20180801,20190704,20180731,20190630,20181207,20190628,20190624
715,298690,20190819,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201908,20191108,298690,0,20180901,20190819,20180831,20190731,20190125,20190816,20190809
716,298690,20191108,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201911,20191112,298690,1,20181201,20191108,20181130,20191031,20190412,20191101,20191029
717,298690,20191112,19.0,운 수 창 고,166.0,항공/저가 항공사(LCC),에어부산,201911,20191021,336260,0,20181201,20191112,20181130,20191031,20190419,20191108,20191102
718,336260,20191021,,,386.0,수소차,두산퓨얼셀,201910,20190916,500019,0,20181101,20191021,20181031,20190930,20190329,20191018,20191011
719,500019,20190916,,,,,신한 레버리지 WTI원,201909,20190423,000440,0,20181001,20190916,20180930,20190831,20190222,20190913,20190906
720,000440,20190423,301.0,코스닥 종합,177.0,LPG(액화석유가스),중앙에너비스,201904,20190917,000440,0,20180501,20190423,20180430,20190331,20180928,20190419,20190413
721,000440,20190917,301.0,코스닥 종합,177.0,LPG(액화석유가스),중앙에너비스,201909,20191121,001000,0,20181001,20190917,20180930,20190831,20190222,20190913,20190907
722,001000,20191121,301.0,코스닥 종합,,,신라섬유,201911,20190327,001540,0,20181201,20191121,20181130,20191031,20190426,20191115,20191111
723,001540,20190327,301.0,코스닥 종합,389.0,면역항암제,안국약품,201903,20190821,001540,0,20180401,20190327,20180331,20190228,20180831,20190322,20190317
724,001540,20190821,301.0,코스닥 종합,389.0,면역항암제,안국약품,201908,20190909,001540,1,20180901,20190821,20180831,20190731,20190125,20190816,20190811
725,001540,20190909,301.0,코스닥 종합,389.0,면역항암제,안국약품,201909,20190108,001840,0,20181001,20190909,20180930,20190831,20190215,20190906,20190830
726,001840,20190108,301.0,코스닥 종합,398.0,DMZ 평화공원,이화공영,201901,20191001,002290,0,20180201,20190108,20180131,20181231,20180615,20190104,20181229
727,002290,20191001,301.0,코스닥 종합,322.0,건설 중소형,삼일기업공사,201910,20190221,002680,0,20181001,20191001,20181031,20190930,20190308,20190927,20190921
728,002680,20190221,301.0,코스닥 종합,113.0,음식료업종,한탑,201902,20190404,002800,0,20180301,20190221,20180228,20190131,20180727,20190215,20190211
729,002800,20190404,301.0,코스닥 종합,377.0,치매 관련주,신신제약,201904,20191107,002800,0,20180501,20190404,20180430,20190331,20180907,20190329,20190325
730,002800,20191107,301.0,코스닥 종합,377.0,치매 관련주,신신제약,201911,20190220,003310,0,20181201,20191107,20181130,20191031,20190412,20191101,20191028
731,003310,20190220,301.0,코스닥 종합,105.0,사료,대주산업,201902,20191106,003310,0,20180301,20190220,20180228,20190131,20180727,20190215,20190210
732,003310,20191106,301.0,코스닥 종합,105.0,사료,대주산업,201911,20191126,004780,0,20181201,20191106,20181130,20191031,20190412,20191101,20191027
733,004780,20191126,301.0,코스닥 종합,,,대륙제관,201911,20190712,005160,0,20181201,20191126,20181130,20191031,20190503,20191122,20191116
734,005160,20190712,301.0,코스닥 종합,188.0,풍력에너지,동국산업,201907,20190701,005290,0,20180801,20190712,20180731,20190630,20181214,20190705,20190702
735,005290,20190701,301.0,코스닥 종합,422.0,日 수출 규제 관련주(국산화 등),동진쎄미켐,201907,20190703,005290,1,20180701,20190701,20180731,20190630,20181207,20190628,20190621
736,005290,20190703,301.0,코스닥 종합,422.0,日 수출 규제 관련주(국산화 등),동진쎄미켐,201907,20190708,005290,1,20180801,20190703,20180731,20190630,20181207,20190628,20190623
737,005290,20190708,301.0,코스닥 종합,422.0,日 수출 규제 관련주(국산화 등),동진쎄미켐,201907,20191025,005290,0,20180801,20190708,20180731,20190630,20181214,20190705,20190628
738,005290,20191025,301.0,코스닥 종합,422.0,日 수출 규제 관련주(국산화 등),동진쎄미켐,201910,20190319,005860,0,20181101,20191025,20181031,20190930,20190329,20191018,20191015
739,005860,20190319,301.0,코스닥 종합,417.0,아프리카 돼지열병(ASF),한일사료,201903,20190423,005860,0,20180401,20190319,20180331,20190228,20180824,20190315,20190309
740,005860,20190423,301.0,코스닥 종합,417.0,아프리카 돼지열병(ASF),한일사료,201904,20190917,005860,0,20180501,20190423,20180430,20190331,20180928,20190419,20190413
741,005860,20190917,301.0,코스닥 종합,417.0,아프리카 돼지열병(ASF),한일사료,201909,20190925,005860,1,20181001,20190917,20180930,20190831,20190222,20190913,20190907
742,005860,20190925,301.0,코스닥 종합,417.0,아프리카 돼지열병(ASF),한일사료,201909,20191112,006050,0,20181001,20190925,20180930,20190831,20190301,20190920,20190915
743,006050,20191112,301.0,코스닥 종합,250.0,철도,국영지앤엠,201911,20181205,006910,0,20181201,20191112,20181130,20191031,20190419,20191108,20191102
