,index,shcode,shname,target_day,date,open,high,low,close,volume,deal_f,burn_ratio,rotate_ratio,for_net_buy,com_net_buy,per_net_buy,ma5_score,ma20_score,ma5_20_score
27,86,014580,백광소재,20190604,20181031,3235,3315,2250,2530,2761,46.63,1.67,10.01,104208,-232968,-76037,1.0,1.0,1.0
28,86,014580,백광소재,20190604,20181130,2540,2725,2535,2695,776,75.94,1.71,2.81,11385,-10248,17502,1.0,1.0,1.0
29,86,014580,백광소재,20190604,20181228,2720,2975,2505,2600,1456,60.88,1.59,5.28,7661,-14362,-45660,1.0,1.0,1.0
30,86,014580,백광소재,20190604,20190131,2630,3600,2545,3125,19026,74.92,0.97,68.98,-175608,-127034,540364,1.0,1.0,1.0
31,86,014580,백광소재,20190604,20190228,3180,3280,2860,2860,2965,61.02,1.42,10.75,123645,-7132,-122390,1.0,1.0,1.0
32,86,014580,백광소재,20190604,20190329,2860,3385,2815,2860,8931,72.2,1.3,32.38,-41538,12970,25733,1.0,1.0,1.0
33,86,014580,백광소재,20190604,20190430,2890,3525,2860,3095,13764,74.97,0.58,49.9,-226238,86420,147624,1.0,1.0,1.0
34,86,014580,백광소재,20190604,20190531,3095,3650,2760,3305,17463,74.77,0.69,63.31,11641,59553,-80944,1.0,1.0,1.0
35,86,014580,백광소재,20190604,20190628,3375,6120,3240,3705,145489,85.91,0.74,527.46,-126392,-308889,1363443,1.0,1.0,1.0
36,86,014580,백광소재,20190604,20190731,3705,4240,3215,3500,33165,75.23,1.67,120.24,300507,3121,-284445,1.0,1.0,1.0
17,87,014580,백광소재,20190607,20171228,2905,3010,2765,2770,769,53.64,0.3,2.79,-23964,35588,2891,1.0,1.0,1.0
18,87,014580,백광소재,20190607,20180131,2785,2805,2615,2735,1262,34.05,0.41,4.57,16950,-298224,279305,1.0,1.0,1.0
19,87,014580,백광소재,20190607,20180228,2725,2790,2615,2620,809,35.54,0.44,2.93,7508,-244426,235343,1.0,1.0,1.0
20,87,014580,백광소재,20190607,20180330,2620,2840,2590,2795,1504,56.44,0.45,5.45,1890,-176530,175790,1.0,1.0,1.0
21,87,014580,백광소재,20190607,20180430,2795,3180,2730,3060,1933,97.21,0.54,7.01,24921,-19081,-8420,1.0,1.0,1.0
22,87,014580,백광소재,20190607,20180531,3080,4170,3005,3500,22321,77.55,0.98,80.92,95425,-197687,123344,1.0,1.0,1.0
23,87,014580,백광소재,20190607,20180629,3530,4685,3155,3320,32824,78.88,0.74,119.0,-119760,-127491,246866,1.0,1.0,1.0
24,87,014580,백광소재,20190607,20180731,3300,3400,2960,3140,3416,56.69,0.7,12.38,-20513,-46577,69928,1.0,1.0,1.0
25,87,014580,백광소재,20190607,20180831,3140,3810,3065,3290,6477,74.8,1.12,23.48,109478,-11887,-95926,1.0,1.0,1.0
26,87,014580,백광소재,20190607,20180928,3275,3720,3180,3235,3004,75.7,1.28,10.89,46223,-23068,-22835,1.0,1.0,1.0
27,87,014580,백광소재,20190607,20181031,3235,3315,2250,2530,2761,46.63,1.67,10.01,104208,-232968,-76037,1.0,1.0,1.0
28,87,014580,백광소재,20190607,20181130,2540,2725,2535,2695,776,75.94,1.71,2.81,11385,-10248,17502,1.0,1.0,1.0
29,87,014580,백광소재,20190607,20181228,2720,2975,2505,2600,1456,60.88,1.59,5.28,7661,-14362,-45660,1.0,1.0,1.0
30,87,014580,백광소재,20190607,20190131,2630,3600,2545,3125,19026,74.92,0.97,68.98,-175608,-127034,540364,1.0,1.0,1.0
31,87,014580,백광소재,20190607,20190228,3180,3280,2860,2860,2965,61.02,1.42,10.75,123645,-7132,-122390,1.0,1.0,1.0
32,87,014580,백광소재,20190607,20190329,2860,3385,2815,2860,8931,72.2,1.3,32.38,-41538,12970,25733,1.0,1.0,1.0
33,87,014580,백광소재,20190607,20190430,2890,3525,2860,3095,13764,74.97,0.58,49.9,-226238,86420,147624,1.0,1.0,1.0
34,87,014580,백광소재,20190607,20190531,3095,3650,2760,3305,17463,74.77,0.69,63.31,11641,59553,-80944,1.0,1.0,1.0
35,87,014580,백광소재,20190607,20190628,3375,6120,3240,3705,145489,85.91,0.74,527.46,-126392,-308889,1363443,1.0,1.0,1.0
36,87,014580,백광소재,20190607,20190731,3705,4240,3215,3500,33165,75.23,1.67,120.24,300507,3121,-284445,1.0,1.0,1.0
18,88,014580,백광소재,20190809,20180330,2620,2840,2590,2795,1504,56.44,0.45,5.45,1890,-176530,175790,1.0,1.0,1.0
19,88,014580,백광소재,20190809,20180430,2795,3180,2730,3060,1933,97.21,0.54,7.01,24921,-19081,-8420,1.0,1.0,1.0
20,88,014580,백광소재,20190809,20180531,3080,4170,3005,3500,22321,77.55,0.98,80.92,95425,-197687,123344,1.0,1.0,1.0
21,88,014580,백광소재,20190809,20180629,3530,4685,3155,3320,32824,78.88,0.74,119.0,-119760,-127491,246866,1.0,1.0,1.0
22,88,014580,백광소재,20190809,20180731,3300,3400,2960,3140,3416,56.69,0.7,12.38,-20513,-46577,69928,1.0,1.0,1.0
23,88,014580,백광소재,20190809,20180831,3140,3810,3065,3290,6477,74.8,1.12,23.48,109478,-11887,-95926,1.0,1.0,1.0
24,88,014580,백광소재,20190809,20180928,3275,3720,3180,3235,3004,75.7,1.28,10.89,46223,-23068,-22835,1.0,1.0,1.0
25,88,014580,백광소재,20190809,20181031,3235,3315,2250,2530,2761,46.63,1.67,10.01,104208,-232968,-76037,1.0,1.0,1.0
26,88,014580,백광소재,20190809,20181130,2540,2725,2535,2695,776,75.94,1.71,2.81,11385,-10248,17502,1.0,1.0,1.0
27,88,014580,백광소재,20190809,20181228,2720,2975,2505,2600,1456,60.88,1.59,5.28,7661,-14362,-45660,1.0,1.0,1.0
28,88,014580,백광소재,20190809,20190131,2630,3600,2545,3125,19026,74.92,0.97,68.98,-175608,-127034,540364,1.0,1.0,1.0
29,88,014580,백광소재,20190809,20190228,3180,3280,2860,2860,2965,61.02,1.42,10.75,123645,-7132,-122390,1.0,1.0,1.0
30,88,014580,백광소재,20190809,20190329,2860,3385,2815,2860,8931,72.2,1.3,32.38,-41538,12970,25733,1.0,1.0,1.0
31,88,014580,백광소재,20190809,20190430,2890,3525,2860,3095,13764,74.97,0.58,49.9,-226238,86420,147624,1.0,1.0,1.0
32,88,014580,백광소재,20190809,20190531,3095,3650,2760,3305,17463,74.77,0.69,63.31,11641,59553,-80944,1.0,1.0,1.0
33,88,014580,백광소재,20190809,20190628,3375,6120,3240,3705,145489,85.91,0.74,527.46,-126392,-308889,1363443,1.0,1.0,1.0
34,88,014580,백광소재,20190809,20190731,3705,4240,3215,3500,33165,75.23,1.67,120.24,300507,3121,-284445,1.0,1.0,1.0
35,88,014580,백광소재,20190809,20190830,3480,4275,2890,3650,61715,80.81,0.84,223.74,-238444,-1605,315475,1.0,1.0,1.0
36,88,014580,백광소재,20190809,20190930,3655,8050,3580,5360,144971,81.74,0.35,525.58,-227043,-130325,2509991,1.0,1.0,1.0
37,88,014580,백광소재,20190809,20191018,5210,5630,4375,4830,39590,77.01,0.35,143.53,-88304,-11983,124814,1.0,1.0,1.0
16,89,014580,백광소재,20190918,20180330,2620,2840,2590,2795,1504,56.44,0.45,5.45,1890,-176530,175790,1.0,1.0,1.0
17,89,014580,백광소재,20190918,20180430,2795,3180,2730,3060,1933,97.21,0.54,7.01,24921,-19081,-8420,1.0,1.0,1.0
18,89,014580,백광소재,20190918,20180531,3080,4170,3005,3500,22321,77.55,0.98,80.92,95425,-197687,123344,1.0,1.0,1.0
19,89,014580,백광소재,20190918,20180629,3530,4685,3155,3320,32824,78.88,0.74,119.0,-119760,-127491,246866,1.0,1.0,1.0
20,89,014580,백광소재,20190918,20180731,3300,3400,2960,3140,3416,56.69,0.7,12.38,-20513,-46577,69928,1.0,1.0,1.0
21,89,014580,백광소재,20190918,20180831,3140,3810,3065,3290,6477,74.8,1.12,23.48,109478,-11887,-95926,1.0,1.0,1.0
22,89,014580,백광소재,20190918,20180928,3275,3720,3180,3235,3004,75.7,1.28,10.89,46223,-23068,-22835,1.0,1.0,1.0
23,89,014580,백광소재,20190918,20181031,3235,3315,2250,2530,2761,46.63,1.67,10.01,104208,-232968,-76037,1.0,1.0,1.0
24,89,014580,백광소재,20190918,20181130,2540,2725,2535,2695,776,75.94,1.71,2.81,11385,-10248,17502,1.0,1.0,1.0
25,89,014580,백광소재,20190918,20181228,2720,2975,2505,2600,1456,60.88,1.59,5.28,7661,-14362,-45660,1.0,1.0,1.0
26,89,014580,백광소재,20190918,20190131,2630,3600,2545,3125,19026,74.92,0.97,68.98,-175608,-127034,540364,1.0,1.0,1.0
27,89,014580,백광소재,20190918,20190228,3180,3280,2860,2860,2965,61.02,1.42,10.75,123645,-7132,-122390,1.0,1.0,1.0
28,89,014580,백광소재,20190918,20190329,2860,3385,2815,2860,8931,72.2,1.3,32.38,-41538,12970,25733,1.0,1.0,1.0
29,89,014580,백광소재,20190918,20190430,2890,3525,2860,3095,13764,74.97,0.58,49.9,-226238,86420,147624,1.0,1.0,1.0
30,89,014580,백광소재,20190918,20190531,3095,3650,2760,3305,17463,74.77,0.69,63.31,11641,59553,-80944,1.0,1.0,1.0
31,89,014580,백광소재,20190918,20190628,3375,6120,3240,3705,145489,85.91,0.74,527.46,-126392,-308889,1363443,1.0,1.0,1.0
32,89,014580,백광소재,20190918,20190731,3705,4240,3215,3500,33165,75.23,1.67,120.24,300507,3121,-284445,1.0,1.0,1.0
33,89,014580,백광소재,20190918,20190830,3480,4275,2890,3650,61715,80.81,0.84,223.74,-238444,-1605,315475,1.0,1.0,1.0
34,89,014580,백광소재,20190918,20190930,3655,8050,3580,5360,144971,81.74,0.35,525.58,-227043,-130325,2509991,1.0,1.0,1.0
35,89,014580,백광소재,20190918,20191018,5210,5630,4375,4830,39590,77.01,0.35,143.53,-88304,-11983,124814,1.0,1.0,1.0
16,90,014580,백광소재,20190920,20180330,2620,2840,2590,2795,1504,56.44,0.45,5.45,1890,-176530,175790,1.0,1.0,1.0
17,90,014580,백광소재,20190920,20180430,2795,3180,2730,3060,1933,97.21,0.54,7.01,24921,-19081,-8420,1.0,1.0,1.0
18,90,014580,백광소재,20190920,20180531,3080,4170,3005,3500,22321,77.55,0.98,80.92,95425,-197687,123344,1.0,1.0,1.0
19,90,014580,백광소재,20190920,20180629,3530,4685,3155,3320,32824,78.88,0.74,119.0,-119760,-127491,246866,1.0,1.0,1.0
20,90,014580,백광소재,20190920,20180731,3300,3400,2960,3140,3416,56.69,0.7,12.38,-20513,-46577,69928,1.0,1.0,1.0
21,90,014580,백광소재,20190920,20180831,3140,3810,3065,3290,6477,74.8,1.12,23.48,109478,-11887,-95926,1.0,1.0,1.0
22,90,014580,백광소재,20190920,20180928,3275,3720,3180,3235,3004,75.7,1.28,10.89,46223,-23068,-22835,1.0,1.0,1.0
23,90,014580,백광소재,20190920,20181031,3235,3315,2250,2530,2761,46.63,1.67,10.01,104208,-232968,-76037,1.0,1.0,1.0
24,90,014580,백광소재,20190920,20181130,2540,2725,2535,2695,776,75.94,1.71,2.81,11385,-10248,17502,1.0,1.0,1.0
25,90,014580,백광소재,20190920,20181228,2720,2975,2505,2600,1456,60.88,1.59,5.28,7661,-14362,-45660,1.0,1.0,1.0
26,90,014580,백광소재,20190920,20190131,2630,3600,2545,3125,19026,74.92,0.97,68.98,-175608,-127034,540364,1.0,1.0,1.0
27,90,014580,백광소재,20190920,20190228,3180,3280,2860,2860,2965,61.02,1.42,10.75,123645,-7132,-122390,1.0,1.0,1.0
28,90,014580,백광소재,20190920,20190329,2860,3385,2815,2860,8931,72.2,1.3,32.38,-41538,12970,25733,1.0,1.0,1.0
29,90,014580,백광소재,20190920,20190430,2890,3525,2860,3095,13764,74.97,0.58,49.9,-226238,86420,147624,1.0,1.0,1.0
30,90,014580,백광소재,20190920,20190531,3095,3650,2760,3305,17463,74.77,0.69,63.31,11641,59553,-80944,1.0,1.0,1.0
31,90,014580,백광소재,20190920,20190628,3375,6120,3240,3705,145489,85.91,0.74,527.46,-126392,-308889,1363443,1.0,1.0,1.0
32,90,014580,백광소재,20190920,20190731,3705,4240,3215,3500,33165,75.23,1.67,120.24,300507,3121,-284445,1.0,1.0,1.0
33,90,014580,백광소재,20190920,20190830,3480,4275,2890,3650,61715,80.81,0.84,223.74,-238444,-1605,315475,1.0,1.0,1.0
34,90,014580,백광소재,20190920,20190930,3655,8050,3580,5360,144971,81.74,0.35,525.58,-227043,-130325,2509991,1.0,1.0,1.0
35,90,014580,백광소재,20190920,20191018,5210,5630,4375,4830,39590,77.01,0.35,143.53,-88304,-11983,124814,1.0,1.0,1.0
16,91,014820,동원시스템즈,20190418,20171031,51900,53900,46450,48400,379,58.9,0.97,1.48,12163,-52284,37479,0.7,0.0,1.0
17,91,014820,동원시스템즈,20190418,20171130,47800,51800,43700,48800,798,87.17,1.19,3.12,43705,24650,-69501,0.7,0.0,1.0
18,91,014820,동원시스템즈,20190418,20171228,49100,50000,45450,47000,451,83.88,1.03,1.76,-24793,80388,-46999,0.7,0.0,1.0
19,91,014820,동원시스템즈,20190418,20180131,47000,54700,44950,52200,630,112.64,1.18,2.46,28128,78995,-101434,0.7,0.0,1.0
20,91,014820,동원시스템즈,20190418,20180228,51600,53300,48350,48600,360,92.14,1.17,1.41,-744,32249,-29558,0.7,0.0,1.0
21,91,014820,동원시스템즈,20190418,20180330,48000,49450,44000,46200,401,70.66,1.17,1.57,-2637,-8237,8924,0.7,0.0,1.0
22,91,014820,동원시스템즈,20190418,20180430,46800,47800,43850,45050,326,87.98,1.13,1.27,1319,25057,-26465,0.7,0.0,1.0
23,91,014820,동원시스템즈,20190418,20180531,44350,45200,34500,36650,769,53.26,1.11,3.0,-9479,-124214,134176,0.7,0.0,1.0
24,91,014820,동원시스템즈,20190418,20180629,36900,38400,33000,33750,366,69.91,1.08,1.43,-2534,914,9661,0.7,0.0,1.0
25,91,014820,동원시스템즈,20190418,20180731,33400,48800,31150,33550,2743,77.73,1.19,10.71,-33150,-155528,189610,0.7,0.0,1.0
26,91,014820,동원시스템즈,20190418,20180831,33750,33950,31400,32350,438,71.39,1.26,1.71,17167,-5166,-12369,0.7,0.0,1.0
27,91,014820,동원시스템즈,20190418,20180928,32350,33750,30500,31150,382,77.53,1.25,1.49,-721,3771,-6751,0.7,0.0,1.0
28,91,014820,동원시스템즈,20190418,20181031,31450,31550,23000,26600,583,67.83,1.26,2.27,-1618,66735,-76834,0.7,0.0,1.0
29,91,014820,동원시스템즈,20190418,20181130,26450,30500,25300,29900,406,89.49,1.29,1.59,25928,-4649,-23528,0.7,0.0,1.0
30,91,014820,동원시스템즈,20190418,20181228,29950,34100,26950,27350,460,75.55,1.11,1.79,18153,3466,-21956,0.7,0.0,1.0
31,91,014820,동원시스템즈,20190418,20190131,27100,30550,26750,29650,381,98.77,1.3,1.49,21577,10463,-32540,0.7,0.0,1.0
32,91,014820,동원시스템즈,20190418,20190228,29850,30900,28950,29900,246,80.58,1.37,0.96,5249,9698,-14040,0.7,0.0,1.0
33,91,014820,동원시스템즈,20190418,20190329,29650,36550,27750,35500,1237,111.36,1.55,4.83,-33988,116273,-76886,0.7,0.0,1.0
34,91,014820,동원시스템즈,20190418,20190430,35600,42900,31800,35600,3606,74.23,1.3,14.08,-63443,-135089,198149,0.7,0.0,1.0
35,91,014820,동원시스템즈,20190418,20190531,35550,38750,32950,36800,1099,96.98,1.61,4.29,52469,63835,-120085,0.7,0.0,1.0
17,92,014910,성문전자,20190114,20170731,2310,2405,2000,2005,3249,54.49,2.44,19.63,-213047,-38717,254387,0.7,0.7,0.8500000000000001
18,92,014910,성문전자,20190114,20170831,2000,3430,2000,3135,86770,87.59,0.22,524.15,-409676,-2462,484077,0.7,0.7,0.8500000000000001
19,92,014910,성문전자,20190114,20170929,3185,3200,2250,2360,17390,63.41,0.5,105.05,63003,2961,-64705,0.7,0.7,0.8500000000000001
20,92,014910,성문전자,20190114,20171031,2380,2430,2195,2270,3856,63.87,1.37,23.29,134306,11558,-142846,0.7,0.7,0.8500000000000001
21,92,014910,성문전자,20190114,20171130,2250,3120,2195,2535,15961,79.9,0.98,96.41,-70480,-14544,88155,0.7,0.7,0.8500000000000001
22,92,014910,성문전자,20190114,20171228,2600,2670,2090,2215,5819,55.54,0.79,32.83,31564,-732344,700117,0.7,0.7,0.8500000000000001
23,92,014910,성문전자,20190114,20180131,2220,3690,2165,3410,54643,88.55,0.7,280.41,32495,790,-45881,0.7,0.7,0.8500000000000001
24,92,014910,성문전자,20190114,20180228,3415,3810,2680,2935,21162,74.3,0.19,108.6,-129063,782,117349,0.7,0.7,0.8500000000000001
25,92,014910,성문전자,20190114,20180330,2875,3230,2425,2635,5294,54.33,0.75,27.17,106277,893,-93653,0.7,0.7,0.8500000000000001
26,92,014910,성문전자,20190114,20180430,2615,2985,2250,2605,6218,67.79,1.01,31.91,47913,712,-36287,0.7,0.7,0.8500000000000001
27,92,014910,성문전자,20190114,20180531,2570,3120,2455,2990,17193,85.35,0.97,88.23,-19527,854,-4425,0.7,0.7,0.8500000000000001
28,92,014910,성문전자,20190114,20180629,2990,3040,2360,2500,5541,55.67,0.64,28.43,-52069,168,54624,0.7,0.7,0.8500000000000001
29,92,014910,성문전자,20190114,20180731,2490,2765,2280,2410,2580,67.1,0.69,13.24,10749,101,5078,0.7,0.7,0.8500000000000001
30,92,014910,성문전자,20190114,20180831,2465,2540,2280,2410,2402,63.3,1.12,12.32,81249,1380,-61633,0.7,0.7,0.8500000000000001
31,92,014910,성문전자,20190114,20180928,2410,2920,2375,2470,4511,71.08,0.9,23.15,-54579,741,51892,0.7,0.7,0.8500000000000001
32,92,014910,성문전자,20190114,20181031,2470,2695,1960,2425,12222,87.59,0.26,62.72,-131858,2338,126378,0.7,0.7,0.8500000000000001
33,92,014910,성문전자,20190114,20181130,2425,2910,2265,2450,17624,77.85,0.38,90.44,16348,1461,-18840,0.7,0.7,0.8500000000000001
34,92,014910,성문전자,20190114,20181228,2475,2995,2310,2645,19570,85.67,0.56,100.43,26178,1569,-39940,0.7,0.7,0.8500000000000001
35,92,014910,성문전자,20190114,20190131,2690,4070,2540,3315,70235,83.28,0.67,360.42,67062,-131,-56635,0.7,0.7,0.8500000000000001
36,92,014910,성문전자,20190114,20190228,3360,3610,2880,2885,14353,66.09,0.41,73.65,-110653,720,118220,0.7,0.7,0.8500000000000001
16,93,014990,인디에프,20190517,20171130,1255,1260,1055,1060,3891,38.47,1.51,6.6,38127,31945,-105019,0.5,1.0,0.3
17,93,014990,인디에프,20190517,20171228,1060,1210,995,1045,4705,60.78,1.1,7.98,-42234,-37263,43484,0.5,1.0,0.3
18,93,014990,인디에프,20190517,20180131,1180,1315,1060,1105,10624,73.43,1.26,18.03,-6556,2398,82810,0.5,1.0,0.3
19,93,014990,인디에프,20190517,20180228,1110,1865,1080,1445,120222,86.86,0.78,204.0,-359648,69,343300,0.5,1.0,0.3
20,93,014990,인디에프,20190517,20180330,1480,2725,1475,2475,161797,92.78,0.25,274.54,-336525,7067,308735,0.5,1.0,0.3
21,93,014990,인디에프,20190517,20180430,2535,3650,2210,2935,95721,85.7,1.13,162.42,443516,-22648,-444066,0.5,1.0,0.3
22,93,014990,인디에프,20190517,20180531,3065,3080,1900,2790,32037,82.54,1.4,54.36,165011,-15494,-152379,0.5,1.0,0.3
23,93,014990,인디에프,20190517,20180629,3160,3160,1945,2040,24451,76.26,2.21,41.49,477370,20867,-479237,0.5,1.0,0.3
24,93,014990,인디에프,20190517,20180731,2050,2065,1600,1895,8050,77.77,2.73,13.66,306372,296,-301123,0.5,1.0,0.3
25,93,014990,인디에프,20190517,20180831,1900,2240,1855,1930,8826,76.31,2.81,14.98,50295,4698,-62950,0.5,1.0,0.3
26,93,014990,인디에프,20190517,20180928,1980,2285,1940,2085,8891,82.89,2.81,15.09,1435,4498,-47507,0.5,1.0,0.3
27,93,014990,인디에프,20190517,20181031,2075,2650,1610,1865,48540,83.84,0.97,82.36,-1103652,8932,1104198,0.5,1.0,0.3
28,93,014990,인디에프,20190517,20181130,1955,2430,1905,2235,22115,78.71,0.94,37.53,-31597,4229,49182,0.5,1.0,0.3
29,93,014990,인디에프,20190517,20181228,2260,2550,1990,2270,16100,81.29,1.12,27.32,102372,504,-104113,0.5,1.0,0.3
30,93,014990,인디에프,20190517,20190131,2690,4350,2410,3850,101947,87.9,0.9,172.99,-49204,219900,-166585,0.5,1.0,0.3
31,93,014990,인디에프,20190517,20190228,3910,4210,2395,2420,61614,70.5,2.54,104.55,1060730,-126845,5579963,0.5,1.0,0.3
32,93,014990,인디에프,20190517,20190329,2210,2465,2095,2400,21549,86.59,5.77,36.57,1927149,82727,-1999460,0.5,1.0,0.3
33,93,014990,인디에프,20190517,20190430,2450,2550,2105,2125,16240,67.72,3.82,27.56,-1072217,30219,1042444,0.5,1.0,0.3
34,93,014990,인디에프,20190517,20190531,2090,2730,1955,2420,68534,86.37,1.28,116.29,-1783218,-45752,1851967,0.5,1.0,0.3
35,93,014990,인디에프,20190517,20190628,2430,2800,2390,2600,45432,82.03,0.26,77.09,-591479,103539,482063,0.5,1.0,0.3
14,94,016740,두올,20190321,20170929,6080,6420,4915,5010,7126,62.69,2.73,39.07,384468,-24006,-308395,0.5,0.0,0.7
15,94,016740,두올,20190321,20171031,5040,5060,4535,4860,1937,58.3,2.11,10.62,-113860,128338,-3303,0.5,0.0,0.7
16,94,016740,두올,20190321,20171130,4905,5690,4835,5340,3247,79.44,1.67,17.8,-82425,115116,-27697,0.5,0.0,0.7
17,94,016740,두올,20190321,20171228,5310,6250,5310,6040,3131,102.45,2.56,17.17,204029,153803,-369759,0.5,0.0,0.7
18,94,016740,두올,20190321,20180131,6000,7750,5930,7440,4982,98.35,3.69,27.32,207357,378073,-627160,0.5,0.0,0.7
19,94,016740,두올,20190321,20180228,7500,7950,6600,7200,2742,68.12,4.53,15.03,145611,-61740,-81457,0.5,0.0,0.7
20,94,016740,두올,20190321,20180330,7200,7390,6390,6920,3312,76.32,4.64,18.16,19558,1155034,-1176531,0.5,0.0,0.7
21,94,016740,두올,20190321,20180430,6910,7040,6250,6600,1701,61.75,3.75,9.33,-167800,-5806,178889,0.5,0.0,0.7
22,94,016740,두올,20190321,20180531,6630,6870,6220,6610,2332,103.36,3.58,12.79,-32061,-223882,260069,0.5,0.0,0.7
23,94,016740,두올,20190321,20180629,6650,6950,5400,5500,1474,72.23,3.33,8.08,-44763,-2169,105160,0.5,0.0,0.7
24,94,016740,두올,20190321,20180731,5450,5920,5000,5480,2266,69.6,3.58,12.43,38372,-202196,167185,0.5,0.0,0.7
25,94,016740,두올,20190321,20180831,5480,5890,3575,3595,2654,74.46,3.74,14.55,29930,101317,-133462,0.5,0.0,0.7
26,94,016740,두올,20190321,20180928,3635,4620,3550,3685,2407,58.33,4.16,8.89,52580,34074,-85153,0.5,0.0,0.7
27,94,016740,두올,20190321,20181031,3695,4150,2530,2770,13657,70.27,4.2,50.46,3825,-646455,638589,0.5,0.0,0.7
28,94,016740,두올,20190321,20181130,2775,3050,2670,2805,2985,64.76,4.44,11.03,66721,-80919,17633,0.5,0.0,0.7
29,94,016740,두올,20190321,20181228,2825,3210,2820,2860,3069,80.02,4.32,11.34,-31451,-47259,84078,0.5,0.0,0.7
30,94,016740,두올,20190321,20190131,2870,3310,2795,3250,2380,75.41,4.69,8.79,99851,-91555,-6999,0.5,0.0,0.7
31,94,016740,두올,20190321,20190228,3240,3420,3100,3195,1793,63.91,4.45,6.62,-73144,-2825,74378,0.5,0.0,0.7
