,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio,obv,date,open_,low,high,close,volume,range_position,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
44,001360,20191101,4.0,소   형  주,172.0,제약업체,삼성제약,201911,20191205,0,20181101,20191101,20181130,20191031,20190405,20191025,20191022,0.045536427433298304,per_vol,1,-0.0019222124283825473,0.0007423127775706004,1.2391090619385023e-05,6.829508085568023e-05,8.475438180153914e-06,1.695087636030783e-08,0.00101927314642167,-0.006659914567583144,-0.037734854391972064,-0.0010877546869173136,1.7544157032918604e-05,0.045536427433298304,-5.390378682577889e-05,-0.038822609078889375,-0.006642370410550226,244885784.0,20191101,4030,3830,4815,4380,57527949,0.5583756345177665,0.5,0.6499999999999999,0.8500000000000001,0,0,5,0
45,001360,20191205,4.0,소   형  주,172.0,제약업체,삼성제약,201912,20181206,0,20190101,20191205,20181231,20191130,20190510,20191129,20191125,0.05169507068515442,per_vol,1,-0.002404464860833305,0.00223953283384751,2.3426111129945418e-05,0.0005819574872020884,8.475438180153914e-06,-0.00022598908363562396,0.0009829982710106112,-0.008465589720988575,-0.044130284435705325,-0.0003051327253619012,0.0,0.05169507068515442,0.0012059361969013799,-0.04443541716106723,-0.008465589720988575,282015633.0,20191205,3985,3615,4945,4585,31195931,0.7293233082706767,0.6499999999999999,1.0,1.0,0,0,5,0
46,001380,20181206,15.0,운 수 장 비,27.0,자동차부품,SG충방,201812,20190213,0,20180101,20181206,20171231,20181130,20180511,20181130,20181126,0.13118439195801085,per_vol,1,0.0016272573614447114,0.0011478960946535006,6.8388043768348e-05,-0.0015649630815763721,0.0,0.0,0.0,-0.15564275865136554,0.022109843430299796,0.0010520416333066453,1.7903211458055335e-05,0.13118439195801085,0.001296481629748243,0.02316188506360644,-0.15562485543990748,24963273.0,20181206,1705,1705,2210,2210,22403474,1.0,0.0,0.3,0.0,0,0,0,5
47,001380,20190213,15.0,운 수 장 비,27.0,자동차부품,SG충방,201902,20190612,0,20180301,20190213,20180228,20190131,20180720,20190208,20190203,0.11210890934970198,per_vol,1,0.0016216528778578419,0.0002849390623609999,7.00560448358687e-05,-0.0015635174806511876,0.0,0.0,0.00026456720932301395,-0.11136591495418557,-0.0017191531002579842,0.00028055777955697894,1.7903211458055335e-05,0.11210890934970198,0.0006956009251845921,-0.0014385953207010052,-0.11134801174272752,111709268.0,20190213,2670,2670,3065,2805,13565092,0.34177215189873417,0.5,0.15,1.0,0,0,5,0
48,001380,20190612,15.0,운 수 장 비,27.0,자동차부품,SG충방,201906,20190614,1,20180701,20190612,20180630,20190531,20181116,20190607,20190602,0.060584445334045015,per_vol,1,0.0013954052130593364,1.298816831242772e-05,0.0006879726003024642,-0.001569188684280758,0.0,0.0,0.0025406547460190376,-0.06608755893603772,0.0025749710879814963,-0.00015759274085935416,1.7903211458055335e-05,0.060584445334045015,0.003085735254870563,0.002417378347122142,-0.06606965572457967,140616127.0,20190612,2075,2070,2500,2275,13920771,0.47674418604651164,0.7,0.0,0.0,0,0,0,5
49,001380,20190614,15.0,운 수 장 비,27.0,자동차부품,SG충방,201906,20190927,0,20180701,20190614,20180630,20190531,20181116,20190607,20190604,0.06692078106929988,per_vol,1,0.0013954052130593364,1.152032737300952e-05,0.0006879726003024642,-0.001569188684280758,0.0,0.0,0.0027498665599145983,-0.06621085757494885,-0.0038700738368472555,-0.00013332888533048662,1.7903211458055335e-05,0.06692078106929988,0.0032934792278267056,-0.004003402722177743,-0.06619295436349079,153723239.0,20190614,2215,2215,2610,2375,15746266,0.4050632911392405,0.7,0.0,0.0,0,0,0,5
50,001440,20190927,3.0,중   형  주,178.0,전선,대한전선,201909,20190111,0,20181001,20190927,20180930,20190831,20190301,20190920,20190917,0.048810325602791915,per_vol,1,0.019902274794418504,-0.02643219692856634,1.2526956483158254e-05,0.0002072651443769973,-0.0007886868587801367,1.1675791297565714e-09,0.0014967897411827342,-0.05767670200928692,0.014009822843218642,0.0004408288410726316,1.7750705509689157e-05,0.048810325602791915,-0.005584275277796265,0.014450651684291273,-0.05765895130377723,-60484211.0,20190927,590,582,689,635,31603613,0.4953271028037383,0.0,0.5,0.0,0,0,0,5
51,001550,20190111,8.0,화       학,206.0,농업,조비,201901,20190114,1,20180201,20190111,20180131,20181231,20180615,20190104,20190101,0.083653312788906,per_vol,1,0.013304121725731895,-0.027436825885978428,-6.548536209553159e-06,-0.013323959938366717,0.0,-0.0033705701078582434,0.0,-0.0506979969183359,-0.0023073959938366717,0.0001681432973805855,1.7719568567026194e-05,0.083653312788906,-0.030816063174114023,-0.0021392526964560863,-0.050680277349768876,7468866.0,20190111,25750,25700,30400,28350,1024898,0.5638297872340425,0.5,0.5,0.15,0,0,0,5
52,001550,20190114,8.0,화       학,206.0,농업,조비,201901,20190508,0,20180201,20190114,20180131,20181231,20180622,20190111,20190104,0.0847652157164869,per_vol,1,0.016132126348228044,-0.027531009244992296,-6.548536209553159e-06,-0.013514060092449922,0.0,-0.0033705701078582434,0.0,-0.0504464560862866,-0.006313944530046225,0.00026752696456086285,1.7719568567026194e-05,0.0847652157164869,-0.028272342064714948,-0.006046417565485362,-0.05042873651771957,9977646.0,20190114,29400,28400,33300,31650,2508780,0.6632653061224489,0.5,0.6,0.0,0,0,0,5
53,001550,20190508,8.0,화       학,206.0,농업,조비,201905,20190517,1,20180601,20190508,20180531,20190430,20181012,20190503,20190428,0.04421937596302003,per_vol,1,0.013316833590138674,0.00024768875192604007,0.00021687211093990755,-0.013638674884437596,0.0,0.0,0.0025708782742681047,-0.047883667180277346,0.0012297765793528505,-0.0002929506933744222,1.386748844375963e-05,0.04421937596302003,0.0027274653312788907,0.0009368258859784284,-0.04786979969183359,12803704.0,20190508,23200,23150,27800,25500,2642836,0.5053763440860215,0.35,0.35,0.0,0,0,0,5
54,001550,20190517,8.0,화       학,206.0,농업,조비,201905,20190103,0,20180601,20190517,20180531,20190430,20181019,20190510,20190507,0.05379179506933744,per_vol,1,0.013341872110939908,0.0002609784283513097,0.00021706471494607087,-0.013602080123266564,0.0,0.0,0.0027501926040061635,-0.05055701078582434,-0.005940292758089368,-0.000276386748844376,1.386748844375963e-05,0.05379179506933744,0.002981895223420647,-0.006216679506933744,-0.050543143297380584,14821714.0,20190517,22850,22800,27700,26500,2884468,0.7551020408163265,0.35,0.3,0.0,0,0,0,5
55,001740,20190103,3.0,중   형  주,325.0,종합상사,SK네트웍스,201901,20190416,0,20180201,20190103,20180131,20181231,20180608,20181228,20181224,0.0403243831289184,per_vol,1,0.004634212774187309,0.0037204901123341983,0.0008281302883298145,-0.011573935887311232,0.0008054579592889262,0.0002619868809128564,0.011365932277144745,-0.0003212322916498783,-0.048563266555997874,-3.123841603945396e-05,-0.0014509202701178138,0.0403243831289184,0.008591354134768804,-0.04859450497203733,-0.0017721525617676922,21310146.0,20190103,5260,5220,5560,5490,4795141,0.7941176470588235,0.5,1.0,1.0,1,0,3,2
56,001740,20190416,3.0,중   형  주,325.0,종합상사,SK네트웍스,201904,20190418,0,20180501,20190416,20180430,20190331,20180921,20190412,20190406,0.01663392670072687,fund_vol,0,-0.001054140409689429,0.002831978177832933,0.0018631601850210323,-0.005049950037874514,0.0004597321385401389,0.0012825680532499556,0.01663392670072687,-0.000818016987122665,-0.01044210840169549,-6.047834705948717e-06,-0.0006550477863555047,-0.005046053797927378,0.01631222702145148,-0.010448156236401438,-0.0014730647734781698,65977421.0,20190416,6240,6210,7190,6430,26520949,0.22448979591836735,1.0,0.5,1.0,0,0,5,0
57,001745,20190418,16.0,유   통  업,,,SK네트웍스우,201904,20190830,0,20180501,20190418,20180430,20190331,20180921,20190412,20190408,0.007894736842105263,etcom_vol,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,-0.009412280701754386,0.0015263157894736842,0.0,-8.771929824561403e-06,0.0,-0.007885964912280701,0.007894736842105263,505015.0,20190418,105000,95000,153000,150000,410166,0.9482758620689655,0.5,0.44999999999999996,1.0,0,0,5,0
58,001770,20190830,11.0,철 강 금 속,72.0,철강 중소형,신화실업,201908,20190919,0,20180901,20190830,20180831,20190731,20190201,20190823,20190820,0.036532510288065846,etcom_vol,1,-0.0009069958847736626,-0.0017481481481481482,0.0018378600823045267,-0.0004954732510288065,-0.007459259259259259,8.23045267489712e-07,0.0,0.036532510288065846,-0.009982716049382716,-0.0005711934156378601,0.0,-0.017207407407407407,-0.00877119341563786,-0.010553909465020576,0.036532510288065846,854211.0,20190830,27900,27750,33900,31200,819625,0.5609756097560976,0.7,0.0,0.15,0,1,2,3
59,001790,20190919,5.0,음 식 료 업,113.0,음식료업종,대한제당,201909,20190920,1,20181001,20190919,20180930,20190831,20190222,20190913,20190909,0.009721380090497738,per_vol,1,-0.001496153846153846,-0.0004240950226244344,-0.0019245475113122172,-0.0024157239819004527,-0.005838009049773755,-0.003454638009049774,0.0020076923076923076,0.005948755656108597,-0.003275678733031674,0.0011328054298642533,1.821266968325792e-05,0.009721380090497738,-0.013527262443438914,-0.002142873303167421,0.005966968325791855,1726628.0,20190919,23650,22350,26100,22350,1654360,0.0,0.5,0.3,0.0,0,0,0,5
60,001790,20190920,5.0,음 식 료 업,113.0,음식료업종,대한제당,201909,20190716,0,20181001,20190920,20180930,20190831,20190222,20190913,20190910,0.008990158371040724,per_vol,1,-0.0014980769230769232,1.9457013574660632e-05,-0.0019245475113122172,-0.0024157239819004527,-0.005838009049773755,-0.003454638009049774,0.0020076923076923076,0.006016742081447964,-0.003067307692307692,0.0011460407239819006,1.821266968325792e-05,0.008990158371040724,-0.013085633484162897,-0.0019212669683257918,0.006034954751131222,2747097.0,20190920,22000,20350,25700,23800,1020469,0.6448598130841121,0.5,0.3,0.0,0,0,0,5
61,001820,20190716,3.0,중   형  주,405.0,MLCC(적층세라믹콘덴서),삼화콘덴서,201907,20190905,0,20180801,20190716,20180731,20190630,20181221,20190712,20190706,0.16667628667628667,per_vol,1,-0.005607215007215007,-0.007374699374699375,-0.01786089466089466,-0.04431361231361231,-0.002927753727753728,0.0003084175084175084,-0.04785060125060125,-0.007175372775372776,-0.030913227513227514,-0.0008565656565656565,-0.002104761904761905,0.16667628667628667,-0.12773112073112072,-0.03176979316979317,-0.00928013468013468,1062205.0,20190716,47450,47450,55500,53300,2336648,0.7267080745341615,0.0,0.0,0.0,0,0,0,5
62,001820,20190905,3.0,중   형  주,405.0,MLCC(적층세라믹콘덴서),삼화콘덴서,201909,20190705,0,20181001,20190905,20180930,20190831,20190208,20190830,20190826,0.05701443001443002,per_vol,1,0.004371043771043771,-0.004095719095719096,-0.0054957190957190954,-0.01105108225108225,-0.0014625300625300626,4.5983645983645986e-05,-0.014671957671957671,-0.005153920153920154,-0.023388263588263587,-0.0005255411255411256,0.004413275613275613,0.05701443001443002,-0.027946705146705147,-0.023913804713804714,-0.0007406445406445407,4703113.0,20190905,45500,45300,48950,47300,766436,0.547945205479452,0.0,0.0,0.0,0,0,0,5
63,002020,20190705,3.0,중   형  주,111.0,지주사,코오롱,201907,20190822,0,20180801,20190705,20180731,20190630,20181207,20190628,20190625,0.06770964676065262,per_vol,1,-0.0003487248534769523,-0.0016926184064628544,-0.0042652463171233964,-0.029995089497861557,9.084428956122287e-05,0.0002235070489466181,-0.06469380643117377,-0.006760098210042769,0.04225700934579439,-0.00036860446697291305,-0.0021568192618406463,0.06770964676065262,-0.10283795342943133,0.04188840487882148,-0.008916917471883416,611649.0,20190705,17950,17800,22700,19800,1277286,0.40816326530612246,0.15,0.0,0.0,0,0,0,5
64,002020,20190822,3.0,중   형  주,111.0,지주사,코오롱,201908,20191014,0,20180901,20190822,20180831,20190731,20190125,20190816,20190812,0.07682021226041502,per_vol,1,-0.000655552035482338,-0.0015465705686678283,-0.004193014414699826,-0.026156027245366704,0.00018612387137652463,0.00022358625059401235,-0.0551394741010613,-0.006459131949944559,0.019313004910502137,-0.00047180421352764135,-0.001921352764137494,0.07682021226041502,-0.08920228100744496,0.018841200696974498,-0.008380484714082053,2580528.0,20190822,15650,15400,19200,17550,2640014,0.5657894736842105,0.15,0.0,0.0,0,0,0,5
65,002020,20191014,3.0,중   형  주,111.0,지주사,코오롱,201910,20190725,0,20181101,20191014,20181031,20190930,20190322,20191011,20191004,0.07676778076984002,per_vol,1,-0.0013262315856169809,-0.0015525106922223983,-0.004598368446063678,-0.025007207349912876,0.0002542372881355932,0.00022358625059401235,-0.05466204657056867,-0.006236416917471883,0.019499128781878663,-0.0006825597972437827,-0.0026793917313480122,0.07676778076984002,-0.08934793283700301,0.01881656898463488,-0.008915808648819896,3172472.0,20191014,18450,18450,20750,19750,1737133,0.5652173913043478,0.0,1.0,0.0,0,0,0,5
66,002070,20190725,6.0,섬 유 의 복,421.0,日 불매운동 관련주,남영비비안,201907,20190726,1,20180801,20190725,20180731,20190630,20181228,20190719,20190715,0.009405940594059406,per_vol,1,0.0,0.00017384973791496796,1.8782760629004078e-05,-5.052417006406523e-05,-0.006185497961560862,0.0,0.00017341292952824695,-0.001209668025626092,-5.168899242865463e-05,-0.002274606872451951,0.0,0.009405940594059406,-0.005869976703552708,-0.002326295864880606,-0.001209668025626092,3681622.0,20190725,13250,12600,15450,15450,3108737,1.0,0.8500000000000001,1.0,1.0,0,0,5,0
67,002070,20190726,6.0,섬 유 의 복,421.0,日 불매운동 관련주,남영비비안,201907,20191018,0,20180801,20190726,20180731,20190630,20181228,20190719,20190716,0.01070879440885265,per_vol,1,0.0,0.00039196272568433314,1.8782760629004078e-05,-5.052417006406523e-05,-0.006185497961560862,0.0,0.00017341292952824695,-0.001209668025626092,-5.168899242865463e-05,-0.0037955736750145603,0.0,0.01070879440885265,-0.005651863715783343,-0.003847262667443215,-0.001209668025626092,5856010.0,20190726,16450,15500,20050,20050,2174388,1.0,0.8500000000000001,1.0,1.0,0,0,5,0
68,002070,20191018,6.0,섬 유 의 복,421.0,日 불매운동 관련주,남영비비안,201910,20191021,1,20181101,20191018,20181031,20190930,20190322,20191011,20191008,0.02548136284216657,per_vol,1,9.755387303436225e-06,-4.761211415259173e-05,1.1211415259172976e-05,-4.193360512521841e-05,-0.006185497961560862,0.0,0.0011981654047757717,-0.006488060570762959,-0.01010891089108911,-0.003828479906814211,0.0,0.02548136284216657,-0.005055911473500291,-0.013937390797903319,-0.006488060570762959,10737336.0,20191018,16000,15300,20650,20650,1570510,1.0,1.0,0.0,1.0,0,0,5,0
69,002070,20191021,6.0,섬 유 의 복,421.0,日 불매운동 관련주,남영비비안,201910,20191022,1,20181101,20191021,20181031,20190930,20190329,20191018,20191011,0.0349092894583576,per_vol,1,9.02737332556785e-06,0.00010803727431566686,1.1211415259172976e-05,-4.266161910308678e-05,-0.006185497961560862,0.0,0.0011981654047757717,-0.006551980198019802,-0.019829353523587653,-0.0036262376237623764,0.0,0.0349092894583576,-0.0049017181129877695,-0.02345559114735003,-0.006551980198019802,13199598.0,20191021,22800,22700,26800,26800,2462262,1.0,1.0,0.3,1.0,0,0,5,0
70,002070,20191022,6.0,섬 유 의 복,421.0,日 불매운동 관련주,남영비비안,201910,20181204,0,20181101,20191022,20181031,20190930,20190329,20191018,20191012,0.03463744903902155,per_vol,1,9.02737332556785e-06,-0.00016059988351776355,1.1211415259172976e-05,-4.266161910308678e-05,-0.006185497961560862,0.0,0.0011981654047757717,-0.005907251019219569,-0.02052970297029703,-0.0030301397786837506,0.0,0.03463744903902155,-0.005170355270821199,-0.02355984274898078,-0.005907251019219569,15577486.0,20191022,27500,26600,34400,28550,2377888,0.25,1.0,0.3,1.0,0,0,5,0
71,002100,20181204,8.0,화       학,206.0,농업,경농,201812,20190114,0,20180101,20181204,20171231,20181130,20180511,20181130,20181124,0.04970846394984326,per_vol,1,-0.00013143094228286925,7.846210584547298e-05,3.134796238244514e-05,0.0012505992992808408,-0.02477549326940808,-0.0002786280656463212,0.00039724322330813205,-0.018246588604093675,-0.007861423566291721,-6.177392587128895e-06,-0.00016637470035035958,0.04970846394984326,-0.023594274386870735,-0.007867600958878848,-0.018412963304444033,19409580.0,20181204,10350,10150,11550,10900,3574244,0.5357142857142857,0.5,0.4,0.0,0,0,0,5
72,002100,20190114,8.0,화       학,206.0,농업,경농,201901,20190411,0,20180201,20190114,20180131,20181231,20180622,20190111,20190104,0.03923570901714918,per_vol,1,0.0014987553014936383,-0.00011285266457680251,0.0003348699981560022,0.0020106029872764154,-0.023960169647796424,-0.000276369168356998,0.00041513000184399776,-0.01841019730776323,-0.0007662271805273834,0.00019712336345196387,-0.00016637470035035958,0.03923570901714918,-0.020256407892310528,-0.0005691038170754195,-0.01857657200811359,34844422.0,20190114,12600,12350,15850,15850,7934004,1.0,0.6,1.0,0.3,1,0,2,3
73,002100,20190411,8.0,화       학,206.0,농업,경농,201904,20190508,1,20180501,20190411,20180430,20190331,20180914,20190405,20190401,0.039176055688733176,per_vol,1,0.0008817075419509496,0.00011700165959800848,-9.33984879218145e-05,0.0003140328231606122,-0.022498294302046837,-4.563894523326572e-06,0.004586529596164485,-0.01582744790706251,-0.006845611285266458,0.0001759634888438134,1.8025078369905957e-05,0.039176055688733176,-0.01667895998524802,-0.006669647796422644,-0.015809422828692604,83036167.0,20190411,15700,15600,17650,16750,3014185,0.5609756097560976,0.8500000000000001,0.3,1.0,0,1,3,2
74,002100,20190508,8.0,화       학,206.0,농업,경농,201905,20190517,1,20180601,20190508,20180531,20190430,20181012,20190503,20190428,0.018106398672321593,per_vol,1,0.0008733173520191776,-0.0006306472432233082,-0.0003323806011432786,-0.0008156463212244145,-0.0006359948368061958,-0.0005143370827955006,-0.0006177853586575696,-0.011094274386870736,-0.004427346487184215,7.067121519454177e-05,1.8025078369905957e-05,0.018106398672321593,-0.002655449013461184,-0.004356675271989674,-0.01107624930850083,91128001.0,20190508,16900,16850,19500,17450,8118467,0.22641509433962265,1.0,0.7,1.0,0,0,0,5
75,002100,20190517,8.0,화       학,206.0,농업,경농,201905,20190619,0,20180601,20190517,20180531,20190430,20181019,20190510,20190507,0.017767241379310343,per_vol,1,0.0008850267379679144,-0.0005905863912963304,-0.0002393048128342246,-0.0009594320486815416,-0.0006359948368061958,-0.0004131477042227549,0.00018928637285635258,-0.010837728194726167,-0.005289599852480177,0.00010621427254287295,1.8025078369905957e-05,0.017767241379310343,-0.0017461276046468743,-0.005183385579937304,-0.01081970311635626,97315437.0,20190517,16150,15900,18800,17450,4816899,0.5344827586206896,1.0,0.8,1.0,0,0,0,5
76,002100,20190619,8.0,화       학,206.0,농업,경농,201906,20190916,0,20180701,20190619,20180630,20190531,20181123,20190614,20190609,0.011009312188825374,com_vol,1,0.0009171122994652407,0.0014186335976396828,0.00011792365849160981,-1.1617186059376728e-05,7.417481099022681e-05,0.00024829430204683755,0.008226765627881246,-0.002526369168356998,-0.010807809330628804,-9.215378941545271e-05,1.8025078369905957e-05,0.0024170200995758807,0.011009312188825374,-0.010899963120044256,-0.002508344089987092,101689098.0,20190619,17400,17350,19250,18650,2507353,0.6842105263157895,1.0,1.0,0.5,1,0,1,4
