,shcode,date,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio
236,114810,20190821,0.04715265354800238,per_vol,1,-0.010916815742397138,-0.00010256410256410256,-0.00705247465712582,-0.02558542039355993,0.00019581097197376266,7.453786523553966e-08,0.005319991055456171,0.000129695885509839,0.00276520572450805,-0.00022383720930232558,-0.01168231961836613,0.04715265354800238,-0.04982371794871795,0.0025413685152057244,-0.011552623732856291
233,115440,20190614,0.02001959067527635,per_vol,1,-0.0019347707124876875,0.0014400788004815584,0.0,0.0,0.0,0.0,0.0,0.000814381087884426,-0.021011601182007223,0.0006723213308525775,0.0,0.02001959067527635,-0.0004946919120061289,-0.020339279851154645,0.000814381087884426
233,115440,20190816,0.011379774543066653,per_vol,0,-0.0018390062383714567,0.0020652292875123126,0.0,0.0,0.0,1.0944511327569224e-07,0.0,0.0002992229396957426,-0.012068840976250411,0.0001635109992338842,0.0,0.011379774543066653,0.00022633249425413156,-0.011905329977016526,0.0002992229396957426
230,115440,20190905,0.0066355477727919445,per_vol,1,-0.0010944511327569224,0.0010837255116559045,0.0,0.0,0.0,1.0944511327569224e-07,0.0,0.0001466564517894276,-0.0070406041370252815,0.0002690160884316515,0.0,0.0066355477727919445,-1.0616175987742147e-05,-0.00677158804859363,0.0001466564517894276
241,115440,20191025,0.010084491627448835,for_noreg_vol,0,-0.0010944511327569224,0.0018387873481449054,0.0,0.0,0.0,1.0944511327569224e-07,0.0,-0.0003667505745868447,-0.01750399474663456,0.010084491627448835,0.0,0.007041808033271315,0.0007444456605012587,-0.007419503119185728,-0.0003667505745868447
242,115440,20191028,0.09969760315201927,per_vol,0,0.04815584984130459,-0.015333369815037759,0.0,-0.03283353398270767,0.0,1.0944511327569224e-07,0.0,-0.07496946481339609,-0.02499978110977345,0.00028258728247783734,0.0,0.09969760315201927,-1.0944511327569225e-05,-0.024717193827295612,-0.07496946481339609
228,115450,20190510,0.031091044117056724,com_vol,1,0.003673357151459195,0.008443699570470876,0.0009130504596363052,0.014436473846894947,0.00011264100196700252,-0.0003321825699490185,0.002783991007988439,-0.005753763397695797,-0.013400586086467825,-0.0019157801774316568,0.0010600136485889769,-0.010020914455461443,0.031091044117056724,-0.015316366263899482,-0.0046937497491068205
242,115480,20191028,0.015508853173522201,per_vol,1,-0.0042300190683737405,-0.0002874421138654318,0.0,0.0,0.0,5.4481067828929446e-08,0.0,-0.0011839280849904657,-0.009591174067011713,-0.00021634432034867883,0.0,0.015508853173522201,-0.004517406701171343,-0.009807518387360391,-0.0011839280849904657
237,115500,20190221,0.0030533333333333332,per_vol,0,-0.0018220833333333333,0.0008994166666666666,0.0,0.0,0.0,0.0,0.0,-0.00223575,0.00019866666666666668,-9.358333333333334e-05,0.0,0.0030533333333333332,-0.0009226666666666667,0.00010508333333333333,-0.00223575
234,117670,20181214,0.0938050466192867,per_vol,1,-0.0002137314989893721,-0.0007065267001369238,0.0,0.0009039577492338789,0.0,0.0,0.0,-0.0773518941122775,-0.016189150420551607,-0.0002477016365651692,0.0,0.0938050466192867,-1.630044989241703e-05,-0.016436852057116775,-0.0773518941122775
238,117670,20190424,0.0154598030905653,per_vol,1,-0.0012091021712199257,-0.0034336571689378625,0.0,0.0004300058681619613,0.0,0.0,0.0,-0.00014350916085283954,-0.011091608528395384,-1.1931929321249266e-05,0.0,0.0154598030905653,-0.0042127534719958275,-0.011103540457716632,-0.00014350916085283954
229,117670,20190710,0.004845471735019887,per_vol,1,-0.0022928212818673797,-0.00138312577427137,0.0,0.0006949859816130925,0.0,0.0,0.0,-0.0023936232640020864,-0.000981743496120493,0.0015108560996283497,0.0,0.004845471735019887,-0.0029809610745256568,0.0005291126035078568,-0.0023936232640020864
227,117670,20191106,0.013984481971702418,for_vol,1,0.00010367086131577231,-0.001179174545217448,0.0,2.7319554019690944e-05,0.0,6.520179956966812e-08,0.0,-0.0053121210145400015,0.011887135684944905,0.0020973462867575144,0.0,-0.007624242029080003,-0.0010481189280824152,0.013984481971702418,-0.0053121210145400015
40,117730,20190129,0.2527472665352214,per_vol,1,-0.04900573579494533,-0.009778454920236601,-9.535759096612296e-05,-0.003861803190535938,-0.06983348270299337,-0.08752052339128877,0.0,-0.034935651550457074,-0.0018531994981179423,0.004151281591683097,-1.4339487363326761e-05,0.2527472665352214,-0.22010969707832945,0.002298082093565155,-0.0349499910378204
41,117730,20190130,0.2346176734181753,per_vol,1,-0.04836727012009321,-0.010517117763039971,0.0002430543108083886,0.022856246639182648,-0.0712077433231762,-0.08752052339128877,0.0,-0.04564545617494174,0.0018725578060584335,0.003682918085678437,-1.4339487363326761e-05,0.2346176734181753,-0.19452769313497043,0.005555475891736871,-0.045659795662305075
48,117730,20190213,0.21405556551353289,per_vol,1,-0.03802814124395053,-0.005030112923462986,0.0051401684889765195,0.050694748162753184,-0.07228159168309733,-0.09721043197705682,0.010892095357590966,-0.07223301666965407,0.0002769313497042481,0.003738125112027245,-1.4339487363326761e-05,0.21405556551353289,-0.14583760530561032,0.004015056461731493,-0.07224735615701738
241,118990,20190924,0.03192591097574401,per_vol,1,-0.006029907159370298,-0.00535906939194892,0.0,-0.010574657810722542,-0.001985248247770724,-0.001525081648379876,0.0,-0.0013251256834611574,-0.005037870169902022,-8.895086418847015e-05,0.0,0.03192591097574401,-0.02547396425819236,-0.005126821034090492,-0.0013251256834611574
236,119830,20190821,0.07091909969211169,per_vol,1,-0.0015393353859220725,2.133984499416074e-05,0.0,-6.348869306720459e-05,0.0,1.0616838305552607e-07,0.0,-0.07004766960399193,0.0012854867820363096,-0.0005755388045440068,0.0,0.07091909969211169,-0.0015813780656120607,0.0007099479774923028,-0.07004766960399193
225,120240,20191104,0.05741197183098592,per_vol,1,-0.0007261971830985916,-0.002811830985915493,0.0,-0.007370845070422535,0.0,-0.0007885915492957746,-0.02473239436619718,-0.0023761971830985914,-0.018682112676056337,7.619718309859155e-05,0.0,0.05741197183098592,-0.03642985915492958,-0.018605915492957748,-0.0023761971830985914
227,120240,20191106,0.054998732394366194,per_vol,1,-0.0007261971830985916,-0.0031805633802816902,0.0,-0.007370845070422535,0.0,-0.0007885915492957746,-0.02473239436619718,-0.0038919718309859156,-0.014392676056338028,8.450704225352113e-05,0.0,0.054998732394366194,-0.036798591549295774,-0.014308169014084507,-0.0038919718309859156
222,121800,20190402,0.04635308307837138,for_vol,0,0.003761826312073429,-0.00020437161685102378,0.0,0.0003258707931277948,0.0,-0.001441515650741351,0.0,0.0009449282184043305,0.04568683807954813,0.0006662449988232525,0.0,-0.04973982113438456,0.002441809837608849,0.04635308307837138,0.0009449282184043305
229,121800,20190513,0.0033948870322428808,per_vol,0,0.0003439338667921864,0.0005855495410684867,0.0,-0.003445163567898329,0.0,-0.001441515650741351,0.0,-0.00223664391621558,0.002662685337726524,0.0001362673570251824,0.0,0.0033948870322428808,-0.003957195810779007,0.002798952694751706,-0.00223664391621558
230,121800,20190514,0.016704812897152272,per_vol,1,0.0003439338667921864,0.0008797658272534714,0.0,-0.0035922570016474462,0.0,-0.001441515650741351,0.0,-0.009891150859025652,-0.0031560955518945633,0.00015250647211108496,0.0,0.016704812897152272,-0.0038100729583431395,-0.0030035890797834785,-0.009891150859025652
240,121800,20190625,0.021705254177453517,per_vol,1,0.003505824899976465,2.2652388797364084e-06,0.0,-0.003573987997175806,0.0,-0.001441515650741351,0.0,-0.007219816427394681,-0.013353553777359379,0.0003755295363614968,0.0,0.021705254177453517,-0.0015074135090609555,-0.012978024240997883,-0.007219816427394681
241,121800,20190626,0.016169128030124734,per_vol,1,0.005932484113909155,-2.294657566486232e-06,0.0,-0.003573987997175806,0.0,-0.001441515650741351,0.0,-0.00563826782772417,-0.0155918745587197,0.004146328547893622,0.0,0.016169128030124734,0.0009146858084255119,-0.011445546010826077,-0.00563826782772417
242,121800,20191028,0.0520085608378442,per_vol,1,0.005500764885855496,0.0013820604848199577,0.0005883737349964697,-0.0053924452812426455,0.0,-0.001441486232054601,0.00014385737820663685,-0.0005002941868674982,-0.05243775005883737,0.00014835843727935985,0.0,0.0520085608378442,0.0007811249705813132,-0.05228939162155801,-0.0005002941868674982
227,121800,20191106,0.05448670275358908,per_vol,1,0.0038367851259119793,0.0014012120498940928,0.0,-0.003728465521299129,0.0,-0.001441486232054601,0.0,-0.004441103789126853,-0.05021855142386444,0.00010490703694987056,0.0,0.05448670275358908,6.804542245234173e-05,-0.05011364438691457,-0.004441103789126853
233,121850,20191114,0.032307163249416036,per_vol,0,-0.004485011679211005,-0.037214378406436543,0.0,0.0,0.0,-0.002483713989099403,0.0,-0.0006869971450817545,0.012497080197248897,6.58577731637685e-05,0.0,0.032307163249416036,-0.04418310407474695,0.012562937970412665,-0.0006869971450817545
235,122350,20190121,0.06539572551274679,per_vol,1,-0.009911890614018273,0.0033372947415500607,-0.0039161395437991185,-0.025770366110791643,-0.0005133537793112261,0.005569420484314101,-0.00783477094115392,-0.012799884991374353,-0.011497060890677912,0.0001267650629352757,-0.0021857389304197816,0.06539572551274679,-0.0412255446936298,-0.011370295827742636,-0.014985623921794134
240,122350,20190128,0.09448913807424446,per_vol,1,-0.018987125423295635,0.0029379592358315765,-0.0039161395437991185,-0.03220021084914702,-0.0005133537793112261,0.005527889591719379,-0.011172129576384896,-0.016190115647562456,-0.01807791834387579,0.00028774519200051114,-0.0021857389304197816,0.09448913807424446,-0.06050884927480672,-0.01779017315187528,-0.01837585457798224
239,122640,20190125,0.06972648718131828,per_vol,1,-0.005818324644718989,0.0228930943369278,0.0,0.003149110904806113,0.0005110333499964293,-0.005355138184674713,-0.005207741198314647,-0.05518260372777262,-0.025713132900092837,0.0010896236520745554,-9.240876954938228e-05,0.06972648718131828,0.010079625794472613,-0.02462350924801828,-0.055275012497322
232,122640,20190214,0.0864149110904806,per_vol,1,-0.000909305148896665,0.020963864886095838,-0.0011818181818181819,0.0177099193030065,0.0005110333499964293,-0.005356566450046419,-0.01593280011426123,-0.05452545883025066,-0.04726394344069128,0.00016667856887809756,-0.0005965150324930372,0.0864149110904806,0.015207812611583231,-0.047097264871813184,-0.0551219738627437
234,122640,20191115,0.06300135685210312,com_vol,1,0.03141562522316647,-0.03141891023352139,0.03351438977361994,0.03664486181532529,-0.014583089337999,-0.0017038491751767478,0.009132328786688567,-0.07306348639577233,-0.003923016496465043,-7.805470256373634e-05,0.0,0.014063200742697993,0.06300135685210312,-0.00400107119902878,-0.07306348639577233
239,122870,20190920,0.09301494669743927,per_vol,1,-0.06919952742059567,-0.009680898999890098,0.00639751621057259,-0.045769315309374656,-0.00036586438070117597,-0.006964446642488186,-0.007488954830201121,-0.0013885591823277284,0.03748164633476206,0.001009231783712496,0.002954225739092208,0.09301494669743927,-0.1301172656335861,0.038490878118474556,0.0015656665567644796
224,122990,20190404,0.031115175622402954,for_reg_vol,1,-0.003999502787939056,0.004540860176865433,0.0047040877934439035,0.003022196967006428,0.002906808253720212,-0.0015456902368860318,0.008969385943104735,-0.0056996128848954076,0.031115175622402954,-0.0013135277195723976,0.005986575274354512,-0.04868675640160528,0.024584721383670134,0.029801647902830557,0.0002869623894591043
229,123040,20190809,0.13048039796280944,com_vol,1,0.06414586047613408,0.0026962276442022977,0.01114251450906076,0.054873919223024994,0.0,-0.007579326068932844,0.005201202179320147,-0.0023067926092621106,-0.005808894942555963,0.0007130167002250385,0.0,-0.1230777271112164,0.13048039796280944,-0.005095878242330925,-0.0023067926092621106
233,123260,20190319,0.1434219446179471,per_vol,1,-0.0004914844888611285,-0.019778013741411617,0.0,-5.513220903601915e-05,0.0,-0.009147865917135125,0.0,-0.15134391005621486,0.0367930460129086,0.0006024984384759525,-1.082656672912763e-06,0.1434219446179471,-0.029473579013116803,0.03739554445138455,-0.1513449927128878
233,123330,20190215,0.020249857142857142,for_vol,1,-0.009087428571428571,-0.006783,-0.004619428571428571,-0.00898842857142857,-0.004199142857142857,0.0004272857142857143,-0.00015742857142857144,-0.003455,0.019973857142857144,0.000276,0.0026954285714285713,0.013917285714285714,-0.030712142857142858,0.020249857142857142,-0.0007595714285714286
236,123330,20190220,0.025788571428571428,per_vol,1,-0.009211285714285714,-0.0065668571428571425,-0.004619428571428571,-0.00898842857142857,-0.004199142857142857,0.0004272857142857143,-0.00015742857142857144,-0.0031355714285714285,0.007642428571428572,0.00032442857142857143,0.0026954285714285713,0.025788571428571428,-0.030619857142857143,0.007966857142857144,-0.00044014285714285715
229,123410,20190411,0.0521810279803168,per_vol,1,-0.0023290830070758954,-0.002786932940627133,-0.0005653173377393053,-0.027835889515462807,-0.0004999102043748429,0.0001923422290865989,-0.0008539204769943609,0.0007768758306095327,-0.0125282856219245,1.3648935023885636e-06,-0.0057522718293164755,0.0521810279803168,-0.04043098308250422,-0.012526920728422111,-0.004975395998706943
241,123410,20190924,0.008614453503825293,per_vol,0,-0.0028313997342049495,0.002142092597248662,0.0006086347473151108,0.005930677777378686,-0.006115549010452211,3.5918250062856937e-08,0.0,0.0003657555403900722,-0.00873786861104127,2.3167271290542724e-05,0.0,0.008614453503825293,-0.0002655077044646385,-0.008714701339750728,0.0003657555403900722
227,123420,20191004,0.04595579937304075,per_vol,1,-0.0011258098223615464,0.008081295715778475,0.0004941483803552769,-0.005419644723092999,-5.120167189132706e-06,-0.00037669801462904913,-0.017770741901776386,-0.00014952978056426332,-0.028878265412748173,0.0020711598746081506,-0.0028765935214211075,0.04595579937304075,-0.01899916405433647,-0.02680710553814002,-0.003026123301985371
235,123420,20191017,0.043973458725182865,per_vol,1,-0.0011113897596656218,0.008422779519331243,-0.0006714733542319749,-0.008267293625914315,-5.120167189132706e-06,-0.00017544409613375132,-0.017334587251828633,-0.00047199582027168235,-0.03241191222570533,0.010929571577847439,-0.0028765935214211075,0.043973458725182865,-0.02201912225705329,-0.021482340647857888,-0.00334858934169279
229,123570,20190313,0.006475489315855629,com_vol,0,0.00018445861016340456,0.0011859400251391632,0.0,0.003515936433830131,0.0015891542467229305,0.0,0.0,0.00027886514634584304,-0.0012530975040402226,-0.0002623002334350871,0.0,-0.005238956724726163,0.006475489315855629,-0.0015153977374753097,0.00027886514634584304
230,123570,20190314,0.02048078649667804,com_vol,1,0.008819806069312264,0.0015758215119411026,0.0,0.008496004668701741,0.0015891542467229305,0.0,0.0,0.0022739719877895494,0.0005859669599569043,-0.0002543993535643742,0.0,-0.02308632609086012,0.02048078649667804,0.00033156760639253005,0.0022739719877895494
236,123840,20190122,0.06664473543749777,per_vol,1,-0.0034264313418496247,-0.024799505390883537,0.0,-0.00021072483364765327,0.0,-0.009334910863608867,-0.00017967832615734975,-0.02541938583069423,-0.002528609045297655,-0.0007454898053588585,0.0,0.06664473543749777,-0.03795125075614703,-0.0032740988506565136,-0.02541938583069423
227,123840,20191106,0.031088887307404903,per_vol,1,0.0,-3.149129986122478e-06,0.0,0.0,0.0,0.0,-0.00017967832615734975,-0.017833789986834145,-0.015314147955734263,0.0022418780913069777,0.0,0.031088887307404903,-0.00018282745614347224,-0.013072269864427286,-0.017833789986834145
28,125210,20190510,0.18249111959750258,per_vol,1,-0.0840700127295872,-0.01670764381402679,-6.104140146693339e-05,-0.003516154452324665,-0.0008921622113111475,-0.04648936170212766,0.0038938594896041705,-0.024633387888707038,-0.010720494635388253,0.0007052797478329393,0.0,0.18249111959750258,-0.14784251682124022,-0.010015214887555314,-0.024633387888707038
159,125210,20191119,0.16238291810632235,per_vol,1,-0.11809862399224101,-0.02027726253258168,-0.0006323573983148451,0.0051940352791416625,-0.0008921622113111475,-0.07082033096926714,0.07475880463114505,-0.020754622052494395,-0.010876098684609323,1.5699824210462507e-05,0.0,0.16238291810632235,-0.1307678971934291,-0.01086039886039886,-0.020754622052494395
227,126600,20190708,0.017649412767569615,tusin_vol,1,0.004414756582686115,0.008450132600871378,-0.006256487971206668,0.017649412767569615,0.0009677022163288502,-0.0012786039022542148,-0.01523479825724569,0.00459935593862474,-0.002795652585716992,-0.00017261792006061755,-0.005319615457473006,-0.005023584012123508,0.003392498579276378,-0.0029682705057776093,-0.0007202595188482668
227,126640,20191203,0.035768186066970915,per_vol,1,0.0017347830868202562,0.002033952823445318,0.0,-0.000309451806235223,-0.007780062682135591,-0.00041988783196788914,-0.03190449221971738,-4.8771100236432616e-05,0.0008614119975806895,6.433166547533953e-05,0.0,0.035768186066970915,-0.03664515862979051,0.0009257436630560291,-4.8771100236432616e-05
232,126700,20190214,0.03517219917012448,com_vol,0,0.01562735912193816,0.01900575558827466,0.0006418819435149244,-0.0004027573283362334,-0.0008120733502877794,0.0010560165975103735,0.010251706598848883,-0.010055615044840049,-0.03862809530183376,0.00018223798688261276,-0.01019569000133851,0.013329273189666712,0.03517219917012448,-0.03844585731495114,-0.020251305046178558
230,126700,20190412,0.1382644224334092,per_vol,1,-0.009317561236782224,0.01868618658814081,-0.00508553071877928,-0.02836601525900147,-0.0020900816490429662,0.00011363940570204791,0.013863003613974034,-0.005224936420827198,-0.11178115379467274,0.00014542899210279747,-0.009207401954222996,0.1382644224334092,-0.021403761210012046,-0.11163572480256993,-0.014432338375050193
241,126870,20181226,0.1535824544371387,per_vol,1,-0.010716870394069105,-0.03277503199329244,0.0,-0.04293336569436477,0.0010691055116720356,-0.007210317285203654,0.0,-0.05476554432725828,-0.006405013017960372,0.0001545827633378933,0.0,0.1535824544371387,-0.09256647985525793,-0.006250430254622479,-0.05476554432725828
234,126870,20190617,0.1302574025859406,per_vol,1,-0.036599223335245575,0.007431666740214465,-6.919376903049292e-05,-0.03100710471735581,0.0,-0.00028639512819381315,-0.00025960901990203434,-0.0813084153391289,0.012501566568112616,-0.00027646617536737124,-0.0003842284100436874,0.1302574025859406,-0.06117408763955695,0.012225100392745245,-0.08169264374917258
233,126880,20190117,0.10305023868007601,per_vol,1,-0.05442957779116652,-0.020061732400241,0.0,0.002551837604857024,0.0006356768781572972,-0.0006356768781572972,0.0,-0.035956110673402236,0.0014775918802428512,0.0033677526996338694,0.0,0.10305023868007601,-0.07193947258655049,0.004845344579876721,-0.035956110673402236
234,126880,20190118,0.10813421699031377,per_vol,1,-0.05299105529035547,-0.018370904203550076,0.0,0.0028463641840849054,0.0006356768781572972,-0.0006356768781572972,0.0,-0.036195068823284056,-0.006558696760439357,0.0031351439032302913,0.0,0.10813421699031377,-0.06851559530982064,-0.0034235528572090653,-0.036195068823284056
244,126880,20190731,0.19365004402836353,per_vol,1,-0.09157556657552023,-0.02048111414932567,-0.0012912360383741947,0.010332251934930713,0.0006410066274273532,-0.06013421699031376,0.0,-0.04626301154006581,0.015010335079019325,0.00011150762385873847,0.0,0.19365004402836353,-0.1625088751911758,0.015121842702878065,-0.04626301154006581
229,127160,20190710,0.22465874125874125,per_vol,1,-0.004554025044722719,-0.02768612782566271,0.0,-0.002273589201496178,0.0,-0.0005827288990079688,0.0,-0.18314763376158724,-0.00800170759473085,0.0015870710684664172,0.0,0.22465874125874125,-0.035096470970889575,-0.0064146365262644335,-0.18314763376158724
241,127710,20190626,0.002968873730840096,for_vol,0,-0.006687835665843428,-5.731310517856443e-05,0.0,0.0,0.0,0.0,0.0,0.0018595005684268297,0.002897291152142381,7.158257869771454e-05,0.0,0.0019167744717550669,-0.006745148771021992,0.002968873730840096,0.0018595005684268297
31,128540,20190122,0.2184955697506697,per_vol,1,-0.06674936465416581,-0.04247331547496394,-0.007988186001785837,-0.072839549419603,-0.0034322412253588847,-0.0024023627996428328,-0.0003430180644275019,-0.01904334088879731,-0.0026150147674977677,0.0006010715021636102,-0.0012102479565904252,0.2184955697506697,-0.19743828559653823,-0.0020139432653341577,-0.02025358884538773
205,128540,20191008,0.23118085033312727,per_vol,1,-0.06674936465416581,-0.059522906793048974,-0.007988186001785837,-0.07356322549625662,-0.0034322412253588847,-0.0024022941136067036,-0.0003430180644275019,-0.019288275293632806,0.003349611923895872,-3.070265814959819e-05,-0.0012102479565904252,0.23118085033312727,-0.21521148430524076,0.0033189092657462736,-0.02049852325022323
207,128540,20191011,0.23939837900954736,per_vol,1,-0.06674936465416581,-0.05953451473315475,-0.007988186001785837,-0.07356322549625662,-0.0034322412253588847,-0.0024022941136067036,-0.0003430180644275019,-0.019154337523181537,-0.005744213201456144,0.0007232639604368432,-0.0012102479565904252,0.23939837900954736,-0.21522309224534653,-0.005020949241019301,-0.020364585479771963
209,128540,20191015,0.24094896627515627,per_vol,1,-0.06674936465416581,-0.059536025825949586,-0.007988186001785837,-0.07356322549625662,-0.0034322412253588847,-0.0024022941136067036,-0.0003430180644275019,-0.019291709595439247,-0.006245209148980012,-0.0001874441925956453,-0.0012102479565904252,0.24094896627515627,-0.21522460333814136,-0.0064326533415756575,-0.020501957552029673
234,130500,20190218,0.0023928181818181817,per_vol,1,0.000902,0.0006726363636363636,0.0,0.0,0.0,0.0,0.0,5.381818181818182e-05,-0.0037533636363636363,-0.0002679090909090909,0.0,0.0023928181818181817,0.0015746363636363636,-0.0040212727272727275,5.381818181818182e-05
236,130500,20190220,0.008561727272727273,per_vol,1,0.000902,0.0006726363636363636,0.0,0.0,0.0,0.0,0.0,-2.881818181818182e-05,-0.009562363636363636,-0.0005451818181818181,0.0,0.008561727272727273,0.0015746363636363636,-0.010107545454545454,-2.881818181818182e-05
227,130500,20190509,0.03147036363636364,per_vol,1,-6.463636363636364e-05,0.0006933636363636364,0.0,0.0,0.0,0.0,0.0,-0.0006102727272727273,-0.031352090909090906,-0.00013672727272727274,0.0,0.03147036363636364,0.0006287272727272728,-0.03148881818181818,-0.0006102727272727273
228,130500,20190510,0.02819,per_vol,1,-6.463636363636364e-05,0.0006933636363636364,0.0,0.0,0.0,0.0,0.0,-0.0010817272727272728,-0.02769972727272727,-3.7272727272727276e-05,0.0,0.02819,0.0006287272727272728,-0.027737,-0.0010817272727272728
236,130500,20190719,0.002870818181818182,for_reg_vol,1,-0.0006874545454545455,-0.00022345454545454546,0.0,0.0,0.0,0.0,0.0,-0.0004269090909090909,0.002870818181818182,-0.00036436363636363635,0.0,-0.0011686363636363637,-0.0009109090909090909,0.0025064545454545457,-0.0004269090909090909
241,130500,20191126,0.0052176363636363635,per_vol,0,-0.0003929090909090909,0.00037254545454545456,0.0,0.0,0.0,9.090909090909091e-08,0.0,-0.004264909090909091,-0.0011170909090909092,0.00018463636363636363,0.0,0.0052176363636363635,-2.0272727272727272e-05,-0.0009324545454545454,-0.004264909090909091
237,131090,20190221,0.0037371842105263157,samo_vol,0,0.0037371842105263157,-0.0012808684210526317,0.0,0.0,0.0,0.0,0.0,0.0013252894736842105,-0.008664552631578948,0.0015232631578947367,0.0,0.003359684210526316,0.002456315789473684,-0.00714128947368421,0.0013252894736842105
244,131180,20190701,0.013762930153321976,sec_vol,1,-0.0027792163543441228,0.013762930153321976,0.0,0.0,0.0,0.0,0.0,-0.0015546166950596253,-0.010955298126064736,-0.0005260988074957411,0.0,0.0020522998296422486,0.010983713798977853,-0.011481396933560477,-0.0015546166950596253
235,131290,20190321,0.028899376186601572,per_vol,1,-0.00015206581683392098,-0.0036003073863122683,-0.0018465780670825422,-0.01502287315794232,-0.000965645059217069,0.00028134888346442456,0.0,-0.0012737546333966188,-0.006615315070970075,0.00029581412168881656,0.0,0.028899376186601572,-0.021306120603923697,-0.006319500949281258,-0.0012737546333966188
233,131370,20190517,0.010108566279309892,per_vol,0,-0.0010767454521561192,0.00891518200762198,0.0,-0.0015985694707792816,0.0,-1.8773349353258116e-08,0.00037546698706516227,-0.0021292920569958886,-0.015093585146525992,0.0004989956258096007,0.0,0.010108566279309892,0.006615315298402388,-0.014594589520716392,-0.0021292920569958886
235,131370,20190521,0.016356186757279366,com_vol,0,-0.002798599508138247,0.009191225336512288,0.0006477931927835245,0.0058637618037434055,0.0,-3.754669870651623e-08,0.0034520434790771023,-0.001817879737924043,-0.020441643043535396,-0.00018136932810182665,0.0,0.006084705352281901,0.016356186757279366,-0.020623012371637224,-0.001817879737924043
242,131370,20190530,0.028753243096100774,com_vol,1,-4.571310567518351e-05,0.008983366812473014,0.000676779244184955,0.012510071901928023,0.0,-3.754669870651623e-08,0.006628775789888674,-0.0022326581185349277,-0.012610734601160193,-8.705202095105788e-05,0.0,-0.013822798355454597,0.028753243096100774,-0.01269778662211125,-0.0022326581185349277
243,131370,20190830,0.05051061632905927,for_reg_vol,1,0.00548752510935476,0.005902660183603357,0.00011652617943567312,0.011225655659226163,-0.001360391987534496,-2.609495560102878e-05,0.02393448101075713,-0.0026372613437963465,0.05051061632905927,-0.00010426718230799557,0.0,-0.09304944900219649,0.04528036119924156,0.050406349146751274,-0.0026372613437963465
236,131760,20190322,0.002034272267654528,per_vol,0,-8.36420400270264e-06,-0.0019615339810349244,0.0,-0.0002795834207031523,0.0,0.0,0.0,0.000291232729899117,-0.00017515901307052492,9.913562125765942e-05,0.0,0.002034272267654528,-0.0022494816057407794,-7.602339181286549e-05,0.000291232729899117
233,131760,20191114,0.07420556371007199,per_vol,1,-0.00267612590573379,-0.06456559726008247,0.0,0.0014758043847999814,0.0,-0.002907644276694392,0.0019803825633139954,-0.022403019500943595,0.012938911022576362,0.0019517252626919223,0.0,0.07420556371007199,-0.06669318049439668,0.014890636285268283,-0.022403019500943595
235,131760,20191118,0.09004662053540224,per_vol,1,-0.0019918454835628247,-0.06444453763891801,0.0,0.001540597842547937,0.0,-0.002907644276694392,0.0019803825633139954,-0.02421979916590946,-0.0019071084084713776,0.0019033340322918851,0.0,0.09004662053540224,-0.0658230469933133,-3.774376179492556e-06,-0.02421979916590946
232,133750,20190715,0.027283370134649522,per_vol,1,-0.000917305277741698,0.0004853444170238559,0.0,0.0,0.0,0.0,0.0,0.0003464519201627917,-0.026875265185954886,-0.0003225960081395852,0.0,0.027283370134649522,-0.00043196086071784216,-0.02719786119409447,0.0003464519201627917
229,133750,20190904,0.026070138979088192,per_vol,1,-0.0005523228124864701,0.0007337316534614885,0.0,0.0,0.0,4.3295666103823004e-08,0.0,-0.0009866216391739187,-0.024098107979391263,-0.0011668614971641338,0.0,0.026070138979088192,0.00018145213664112221,-0.025264969476555398,-0.0009866216391739187
235,133750,20190916,0.028893968913711737,per_vol,1,-0.0005523228124864701,0.0002141836602156124,0.0,0.0,0.0,4.3295666103823004e-08,0.0,-0.0009428930164090575,-0.026405637095726717,-0.0012073429449712084,0.0,0.028893968913711737,-0.0003380958566047539,-0.027612980040697926,-0.0009428930164090575
238,133750,20190919,0.028390093951595446,per_vol,1,-0.0005523228124864701,0.00023002987400961165,0.0,0.0,0.0,4.3295666103823004e-08,0.0,-0.0009034073689223709,-0.025890245486426808,-0.0012741914534355112,0.0,0.028390093951595446,-0.00032224964281075464,-0.02716443693986232,-0.0009034073689223709
238,133750,20191022,0.04987353335931073,per_vol,1,-0.0005523228124864701,0.00015508507598389402,0.0,0.0,0.0,4.3295666103823004e-08,0.0,-0.000475776074814911,-0.0476840715244404,-0.0013164913192189461,0.0,0.04987353335931073,-0.00039719444083647227,-0.04900056284365935,-0.000475776074814911
241,133750,20191025,0.04858449149240161,per_vol,1,-0.0005523228124864701,0.00019145343551110533,0.0,0.0,0.0,4.3295666103823004e-08,0.0,-0.0007584534788067714,-0.04686006840715244,-0.0006051435251331342,0.0,0.04858449149240161,-0.00036082608130926094,-0.047465211932285575,-0.0007584534788067714
